optimizer,learning_rate,exponential_decay,num,epoch,ensemble,smape,mase*
rmsprop,0.0005,False,0,15,True,13.313217535939119,2.7041216804917863
rmsprop,0.0005,False,,0,True,13.390344742817744,2.72860833761353
rmsprop,0.0005,False,,1,True,13.385303764007075,2.7368348999802263
rmsprop,0.0005,False,,2,True,13.403110727394749,2.736942672440377
rmsprop,0.0005,False,,3,True,13.801887747174584,2.8114524845198825
rmsprop,0.0005,False,,4,True,13.775670176452314,2.777883423071984
rmsprop,0.0005,False,,5,True,13.29338190983369,2.6981530940096885
rmsprop,0.0005,False,,6,True,13.281870578731816,2.6873842887191897
rmsprop,0.0005,False,,7,True,14.429862471441409,2.890441301931747
rmsprop,0.0005,False,,8,True,13.285752191389015,2.688015590557839
rmsprop,0.0005,False,,9,True,13.31112754281837,2.7069931864419265
rmsprop,0.0005,False,,10,True,13.528848738784758,2.766542294947868
rmsprop,0.0005,False,,11,True,13.299600887785296,2.7036431075560583
rmsprop,0.0005,False,,12,True,13.320832124086516,2.7136503909126635
rmsprop,0.0005,False,,13,True,13.404397324485897,2.7241984716213694
rmsprop,0.0005,False,,14,True,13.394878353930077,2.7413147938939715
rmsprop,0.0005,False,,,True,13.314685255600555,2.712647033179921
rmsprop,0.0005,True,2,1,False,13.614646014093923,2.7559014827519333
rmsprop,0.0005,True,2,1,True,13.614646014093923,2.7559014827519333
rmsprop,0.0005,True,2,2,False,13.32566030226986,2.7002370740595873
rmsprop,0.0005,True,2,2,True,13.423949078958433,2.7210765702076274
rmsprop,0.0005,True,2,3,False,13.442429919962878,2.7447047184669144
rmsprop,0.0005,True,2,3,True,13.417679392532941,2.732961589377015
rmsprop,0.0005,True,2,4,False,13.653564817154065,2.7768247779582467
rmsprop,0.0005,True,2,4,True,13.434762560272942,2.735494708517409
rmsprop,0.0005,True,2,5,False,13.929968626794729,2.8253388581069654
rmsprop,0.0005,True,2,5,True,13.472926020870364,2.7420334719675314
rmsprop,0.0005,True,2,6,False,13.345155692273163,2.7072406987717264
rmsprop,0.0005,True,2,6,True,13.417116221524061,2.7316482928957146
rmsprop,0.0005,True,2,7,False,13.434091454335395,2.742718828068118
rmsprop,0.0005,True,2,7,True,13.41385798010598,2.7349201644504206
rmsprop,0.0005,True,2,8,False,14.715860436258392,2.9768568722118203
rmsprop,0.0005,True,2,8,True,13.424610561166315,2.7370378377938835
rmsprop,0.0005,True,2,9,False,13.342264221817356,2.709416456650571
rmsprop,0.0005,True,2,9,True,13.401085995919223,2.732462758146282
rmsprop,0.0005,True,2,10,False,13.400559250769765,2.741435768666041
rmsprop,0.0005,True,2,10,True,13.388049277026344,2.7311921148378775
rmsprop,0.0005,True,2,11,False,13.621731441608382,2.7601411245764376
rmsprop,0.0005,True,2,11,True,13.4058781994764,2.7347914796168977
rmsprop,0.0005,True,2,12,False,13.431539772128321,2.741596248458244
rmsprop,0.0005,True,2,12,True,13.396385597209258,2.733039319265199
rmsprop,0.0005,True,2,13,False,13.470669771520232,2.7555433361919586
rmsprop,0.0005,True,2,13,True,13.397630033454782,2.7340942719779115
rmsprop,0.0005,True,2,14,False,13.565544163029069,2.757285883656878
rmsprop,0.0005,True,2,14,True,13.407274936909134,2.7355441796568543
rmsprop,0.0005,True,2,15,False,13.330393846246773,2.712228297524161
rmsprop,0.0005,True,2,15,True,13.39413853261103,2.7329054397901604
rmsprop,0.0005,True,3,1,False,13.552206948746145,2.7600995294134307
rmsprop,0.0005,True,3,1,True,13.552206948746145,2.7600995294134307
rmsprop,0.0005,True,3,2,False,13.391608180912556,2.7273743425383086
rmsprop,0.0005,True,3,2,True,13.445004168399164,2.739230760075828
rmsprop,0.0005,True,3,3,False,13.351168322209022,2.719626924785818
rmsprop,0.0005,True,3,3,True,13.378818063798173,2.7247650257161617
rmsprop,0.0005,True,3,4,False,13.606451035206115,2.747785035176123
rmsprop,0.0005,True,3,4,True,13.408820687289507,2.730138279420664
rmsprop,0.0005,True,3,5,False,13.867256549703164,2.7879671850887497
rmsprop,0.0005,True,3,5,True,13.449233310941604,2.7365372355834383
rmsprop,0.0005,True,3,6,False,13.693121332345793,2.8207742906325137
rmsprop,0.0005,True,3,6,True,13.432007516383662,2.7387119775930597
rmsprop,0.0005,True,3,7,False,13.413165282512058,2.7205159446531066
rmsprop,0.0005,True,3,7,True,13.418299085850549,2.7327966322930406
rmsprop,0.0005,True,3,8,False,14.720781600321956,2.9434200102426016
rmsprop,0.0005,True,3,8,True,13.426606258249963,2.7341260224125006
rmsprop,0.0005,True,3,9,False,13.386074742676815,2.699799061485841
rmsprop,0.0005,True,3,9,True,13.40476371977544,2.7265436062479864
rmsprop,0.0005,True,3,10,False,13.366419572074168,2.713880940461311
rmsprop,0.0005,True,3,10,True,13.384397405932665,2.7214504024051944
rmsprop,0.0005,True,3,11,False,13.6577728391255,2.729678117298174
rmsprop,0.0005,True,3,11,True,13.39848810261992,2.7216195638274976
rmsprop,0.0005,True,3,12,False,13.299475747730643,2.6877873646304122
rmsprop,0.0005,True,3,12,True,13.376357323417475,2.7162600163011272
rmsprop,0.0005,True,3,13,False,13.392643781647466,2.7242446320028417
rmsprop,0.0005,True,3,13,True,13.369214940241498,2.715559905195382
rmsprop,0.0005,True,3,14,False,13.579664776831907,2.7429581550499647
rmsprop,0.0005,True,3,14,True,13.38322195221925,2.7180821599888825
rmsprop,0.0005,True,3,15,False,13.355596582250621,2.7094081308675295
rmsprop,0.0005,True,3,15,True,13.369738241429893,2.715789524930542
rmsprop,0.0005,True,1,1,False,13.423878440977848,2.7087124636830437
rmsprop,0.0005,True,1,1,True,13.423878440977848,2.7087124636830437
rmsprop,0.0005,True,1,2,False,13.33034814103058,2.7155706241746365
rmsprop,0.0005,True,1,2,True,13.336053493140088,2.707933773745206
rmsprop,0.0005,True,1,3,False,13.430158944416492,2.7520486757538816
rmsprop,0.0005,True,1,3,True,13.34265148631714,2.7197076945213188
rmsprop,0.0005,True,1,4,False,13.721614007646076,2.7592140056344596
rmsprop,0.0005,True,1,4,True,13.366321371649919,2.720999697540147
rmsprop,0.0005,True,1,5,False,13.815654868938287,2.746506162540263
rmsprop,0.0005,True,1,5,True,13.36594659853432,2.710876536384261
rmsprop,0.0005,True,1,6,False,13.467952868689924,2.7489702205445448
rmsprop,0.0005,True,1,6,True,13.362791011420251,2.7169488487743703
rmsprop,0.0005,True,1,7,False,13.43661832543039,2.736802438873617
rmsprop,0.0005,True,1,7,True,13.38253386238156,2.723391515483236
rmsprop,0.0005,True,1,8,False,14.74086040738427,3.0141626362890643
rmsprop,0.0005,True,1,8,True,13.381775000120774,2.725191701839521
rmsprop,0.0005,True,1,9,False,13.437886833431953,2.728580790895198
rmsprop,0.0005,True,1,9,True,13.38861195539458,2.7255108155926804
rmsprop,0.0005,True,1,10,False,13.446937779503145,2.737804757316564
rmsprop,0.0005,True,1,10,True,13.395528664456902,2.7274823028399786
rmsprop,0.0005,True,1,11,False,13.446905082830375,2.725080512524838
rmsprop,0.0005,True,1,11,True,13.391016172997023,2.7254484493347837
rmsprop,0.0005,True,1,12,False,13.34291812745126,2.705638980776573
rmsprop,0.0005,True,1,12,True,13.380879485843806,2.7225891841643417
rmsprop,0.0005,True,1,13,False,13.38157031783131,2.719576936170252
rmsprop,0.0005,True,1,13,True,13.38113041945896,2.722067109804326
rmsprop,0.0005,True,1,14,False,13.670624999102348,2.8158419766560785
rmsprop,0.0005,True,1,14,True,13.386883173983005,2.7249206790019653
rmsprop,0.0005,True,1,15,False,13.31208328680931,2.700808061095712
rmsprop,0.0005,True,1,15,True,13.377915053073277,2.722639321544865
rmsprop,0.0005,True,0,1,False,14.047322749971007,2.93957442013664
rmsprop,0.0005,True,0,1,True,14.047322749971007,2.93957442013664
rmsprop,0.0005,True,0,2,False,13.40264739707683,2.740216565405022
rmsprop,0.0005,True,0,2,True,13.647620169604746,2.821078267908662
rmsprop,0.0005,True,0,3,False,13.574785024528824,2.796640784568654
rmsprop,0.0005,True,0,3,True,13.562291628441823,2.795885648993402
rmsprop,0.0005,True,0,4,False,13.984116710141524,2.874976857209208
rmsprop,0.0005,True,0,4,True,13.651129199279477,2.821473590202115
rmsprop,0.0005,True,0,5,False,13.824261346611715,2.7698793531013886
rmsprop,0.0005,True,0,5,True,13.634554022119026,2.8062047585460768
rmsprop,0.0005,True,0,6,False,13.381831852737637,2.725714857922724
rmsprop,0.0005,True,0,6,True,13.510941317344196,2.7729866861785997
rmsprop,0.0005,True,0,7,False,13.596269727613265,2.767656229800759
rmsprop,0.0005,True,0,7,True,13.504775174595268,2.767892743955505
rmsprop,0.0005,True,0,8,False,14.414787850223655,2.868015612056588
rmsprop,0.0005,True,0,8,True,13.51563383166571,2.7673641815059664
rmsprop,0.0005,True,0,9,False,13.52106578128387,2.7507146438109404
rmsprop,0.0005,True,0,9,True,13.482474100198992,2.7572448344428295
rmsprop,0.0005,True,0,10,False,13.51671905719747,2.7540151343691135
rmsprop,0.0005,True,0,10,True,13.475332722840752,2.755368272916151
rmsprop,0.0005,True,0,11,False,13.494134605393553,2.7172013412787335
rmsprop,0.0005,True,0,11,True,13.471413298416067,2.751411794329374
rmsprop,0.0005,True,0,12,False,13.395174925805211,2.7327096019187187
rmsprop,0.0005,True,0,12,True,13.451897992768371,2.7473917703641084
rmsprop,0.0005,True,0,13,False,13.280984588847467,2.6879064335803755
rmsprop,0.0005,True,0,13,True,13.434908823901054,2.7425685208247503
rmsprop,0.0005,True,0,14,False,13.441322189758779,2.6897691402143113
rmsprop,0.0005,True,0,14,True,13.426867090420844,2.737794012422458
rmsprop,0.0005,True,0,15,False,13.33440424183125,2.6983249328236556
rmsprop,0.0005,True,0,15,True,13.412779565704263,2.733509001240482
rmsprop,0.0005,True,,0,True,13.54974759096552,2.7569939225357154
rmsprop,0.0005,True,,1,True,13.35064689280572,2.720428487892172
rmsprop,0.0005,True,,2,True,13.4342482871906,2.75013414605785
rmsprop,0.0005,True,,3,True,13.662199800746754,2.7702184860812635
rmsprop,0.0005,True,,4,True,13.804459054280118,2.7678048729587212
rmsprop,0.0005,True,,5,True,13.420544645626588,2.7359206683679385
rmsprop,0.0005,True,,6,True,13.44220416198178,2.7395666015663633
rmsprop,0.0005,True,,7,True,14.647757114368602,2.950679215386342
rmsprop,0.0005,True,,8,True,13.39959156782379,2.716948932682877
rmsprop,0.0005,True,,9,True,13.42335193474164,2.735455531378248
rmsprop,0.0005,True,,10,True,13.515453012582435,2.726688123421121
rmsprop,0.0005,True,,11,True,13.348454728266129,2.7136710698132007
rmsprop,0.0005,True,,12,True,13.37021988654296,2.7205918416105357
rmsprop,0.0005,True,,13,True,13.538947789269175,2.7477658203059003
rmsprop,0.0005,True,,14,True,13.324141082600534,2.7042730367115384
rmsprop,0.0005,True,,,True,13.382834644879983,2.7253795193833072
rmsprop,0.001,False,1,1,False,13.260401530496619,2.696174562598174
rmsprop,0.001,False,1,1,True,13.260401530496619,2.696174562598174
rmsprop,0.001,False,1,2,False,13.241982799538224,2.693468283204091
rmsprop,0.001,False,1,2,True,13.238863945097375,2.6929258469266406
rmsprop,0.001,False,1,3,False,13.887821376083828,2.8970450142915043
rmsprop,0.001,False,1,3,True,13.277052192488458,2.702121937956991
rmsprop,0.001,False,1,4,False,13.447990887128878,2.71305362315651
rmsprop,0.001,False,1,4,True,13.282309915672894,2.703842055466328
rmsprop,0.001,False,1,5,False,13.62408748656113,2.7048373695371555
rmsprop,0.001,False,1,5,True,13.27565823483783,2.6954929962463363
rmsprop,0.001,False,1,6,False,13.405113846981578,2.7338901367150905
rmsprop,0.001,False,1,6,True,13.279059611798115,2.6983904443778717
rmsprop,0.001,False,1,7,False,13.436129798336264,2.7236184522390214
rmsprop,0.001,False,1,7,True,13.31383031288132,2.7039370553316338
rmsprop,0.001,False,1,8,False,14.048824474112012,2.831019192951068
rmsprop,0.001,False,1,8,True,13.307973851785059,2.703743521464757
rmsprop,0.001,False,1,9,False,13.67198724749933,2.8348816894595283
rmsprop,0.001,False,1,9,True,13.318735000910749,2.7109695798410205
rmsprop,0.001,False,1,10,False,13.273074818500369,2.693650814254448
rmsprop,0.001,False,1,10,True,13.30240280599182,2.706478961177972
rmsprop,0.001,False,1,11,False,13.33672656322036,2.710044630650378
rmsprop,0.001,False,1,11,True,13.30122873091473,2.7059482329248414
rmsprop,0.001,False,1,12,False,13.384438298456308,2.7381300764522765
rmsprop,0.001,False,1,12,True,13.300105564509495,2.7085674046389046
rmsprop,0.001,False,1,13,False,13.382736562591258,2.721701284428155
rmsprop,0.001,False,1,13,True,13.315559079138582,2.7108528667582856
rmsprop,0.001,False,1,14,False,13.356310593993847,2.715957813194497
rmsprop,0.001,False,1,14,True,13.31184645702163,2.7099093684246367
rmsprop,0.001,False,1,15,False,13.235539715255193,2.6917355233133895
rmsprop,0.001,False,1,15,True,13.30288572460559,2.7081400989599644
rmsprop,0.001,False,2,1,False,13.391711211811566,2.7125522630176246
rmsprop,0.001,False,2,1,True,13.391711211811566,2.7125522630176246
rmsprop,0.001,False,2,2,False,13.305434630913043,2.7091756444980737
rmsprop,0.001,False,2,2,True,13.326404698444621,2.7076465935676803
rmsprop,0.001,False,2,3,False,13.378785371707481,2.735730798050864
rmsprop,0.001,False,2,3,True,13.330441882269021,2.715968058850628
rmsprop,0.001,False,2,4,False,13.519092395943352,2.739325185354634
rmsprop,0.001,False,2,4,True,13.343529294098943,2.716524538282434
rmsprop,0.001,False,2,5,False,14.192031149655474,2.9456586680643326
rmsprop,0.001,False,2,5,True,13.362745771266612,2.722626571187286
rmsprop,0.001,False,2,6,False,13.27122832367471,2.7025003811846604
rmsprop,0.001,False,2,6,True,13.329775805988536,2.7167071990320646
rmsprop,0.001,False,2,7,False,13.384644961857937,2.6901260006260097
rmsprop,0.001,False,2,7,True,13.323514119052136,2.7106781389932793
rmsprop,0.001,False,2,8,False,14.246081540735272,2.8693774687644162
rmsprop,0.001,False,2,8,True,13.31634129280095,2.7101809337161464
rmsprop,0.001,False,2,9,False,13.24379145550518,2.695115635409331
rmsprop,0.001,False,2,9,True,13.297840038271378,2.7071290640184444
rmsprop,0.001,False,2,10,False,13.327251566691126,2.715265251137261
rmsprop,0.001,False,2,10,True,13.300562227994764,2.7084300734943136
rmsprop,0.001,False,2,11,False,13.384890249669585,2.7068543839888872
rmsprop,0.001,False,2,11,True,13.298687189290652,2.7067291971699103
rmsprop,0.001,False,2,12,False,13.2986763440801,2.698131032166487
rmsprop,0.001,False,2,12,True,13.292866798523988,2.7050177156176582
rmsprop,0.001,False,2,13,False,13.303633148652139,2.691579314861365
rmsprop,0.001,False,2,13,True,13.290193219902704,2.7030465717013024
rmsprop,0.001,False,2,14,False,13.239704055215485,2.678291858267575
rmsprop,0.001,False,2,14,True,13.283118164183433,2.7006618817225405
rmsprop,0.001,False,2,15,False,13.257816970526605,2.69503263415133
rmsprop,0.001,False,2,15,True,13.278282891689573,2.699694169346147
rmsprop,0.001,False,0,1,False,13.458718033646752,2.7646990849507165
rmsprop,0.001,False,0,1,True,13.458718033646752,2.7646990849507165
rmsprop,0.001,False,0,2,False,13.30297561180183,2.710043697399857
rmsprop,0.001,False,0,2,True,13.35991999352355,2.7326572903798834
rmsprop,0.001,False,0,3,False,13.501365343380732,2.77823784049045
rmsprop,0.001,False,0,3,True,13.436697908220635,2.7594921432025523
rmsprop,0.001,False,0,4,False,13.411503828559379,2.7228049315692497
rmsprop,0.001,False,0,4,True,13.38329569126885,2.7403975910704528
rmsprop,0.001,False,0,5,False,13.593611029496602,2.716400909251356
rmsprop,0.001,False,0,5,True,13.334159271276658,2.721848859963935
rmsprop,0.001,False,0,6,False,13.258062721031559,2.70210793928818
rmsprop,0.001,False,0,6,True,13.299458236876243,2.711753322098132
rmsprop,0.001,False,0,7,False,13.3457848820389,2.722833954005061
rmsprop,0.001,False,0,7,True,13.305086953325977,2.7134591193686215
rmsprop,0.001,False,0,8,False,14.003896819402064,2.812563021696845
rmsprop,0.001,False,0,8,True,13.301709797785382,2.7131169439958485
rmsprop,0.001,False,0,9,False,13.248199793101847,2.6841034424303802
rmsprop,0.001,False,0,9,True,13.289085103866125,2.7083626917872157
rmsprop,0.001,False,0,10,False,13.377825986689215,2.7293909174058064
rmsprop,0.001,False,0,10,True,13.297632815297256,2.7106150765081307
rmsprop,0.001,False,0,11,False,13.644434150071906,2.8009144306481892
rmsprop,0.001,False,0,11,True,13.310638795170943,2.7147968476886932
rmsprop,0.001,False,0,12,False,13.452039266269638,2.7577114134500604
rmsprop,0.001,False,0,12,True,13.324511961770153,2.719533529996412
rmsprop,0.001,False,0,13,False,13.386936715881328,2.742631369353807
rmsprop,0.001,False,0,13,True,13.335963147938047,2.7238594396637366
rmsprop,0.001,False,0,14,False,13.222848993220591,2.6837240618698983
rmsprop,0.001,False,0,14,True,13.318218374400015,2.7185621814950927
rmsprop,0.001,False,0,15,False,13.362507995280463,2.730763093700895
rmsprop,0.001,False,0,15,True,13.323816532631117,2.7207472639557206
rmsprop,0.001,False,3,1,False,13.231495751398429,2.685994303298008
rmsprop,0.001,False,3,1,True,13.231495751398429,2.685994303298008
rmsprop,0.001,False,3,2,False,13.37693460649085,2.7229594093448832
rmsprop,0.001,False,3,2,True,13.267484944562844,2.699950639398901
rmsprop,0.001,False,3,3,False,13.270077457115578,2.6918628668185587
rmsprop,0.001,False,3,3,True,13.264999447790295,2.6940507399957307
rmsprop,0.001,False,3,4,False,13.545277571650253,2.759885903006786
rmsprop,0.001,False,3,4,True,13.288318316187416,2.702862839142339
rmsprop,0.001,False,3,5,False,13.402359268578406,2.711964938863751
rmsprop,0.001,False,3,5,True,13.27875678447842,2.6992485618780817
rmsprop,0.001,False,3,6,False,13.274898980491436,2.7003515190509217
rmsprop,0.001,False,3,6,True,13.270560066224304,2.6986267244519277
rmsprop,0.001,False,3,7,False,13.329840571188312,2.711052090671378
rmsprop,0.001,False,3,7,True,13.279537087452317,2.7011585650271406
rmsprop,0.001,False,3,8,False,13.959572816438108,2.763330172320605
rmsprop,0.001,False,3,8,True,13.270080995282228,2.6968004600859454
rmsprop,0.001,False,3,9,False,13.449012893675214,2.7615976425782756
rmsprop,0.001,False,3,9,True,13.285096679798254,2.7030947353453394
rmsprop,0.001,False,3,10,False,13.359785878846862,2.7192105618556717
rmsprop,0.001,False,3,10,True,13.297445572757228,2.706433558544663
rmsprop,0.001,False,3,11,False,13.388850704849329,2.7178457752331084
rmsprop,0.001,False,3,11,True,13.301798550361125,2.7069723846808205
rmsprop,0.001,False,3,12,False,13.3180544476803,2.7156782289421773
rmsprop,0.001,False,3,12,True,13.299377740455808,2.707437127878039
rmsprop,0.001,False,3,13,False,13.239781548168839,2.6817831650412356
rmsprop,0.001,False,3,13,True,13.291554696702459,2.704647227262565
rmsprop,0.001,False,3,14,False,13.375869339368732,2.6968709017600396
rmsprop,0.001,False,3,14,True,13.291486234063829,2.70350526093033
rmsprop,0.001,False,3,15,False,13.346198803075907,2.73851055709163
rmsprop,0.001,False,3,15,True,13.291496613524302,2.7050836308489923
rmsprop,0.001,False,,0,True,13.28271253508826,2.7024011722988477
rmsprop,0.001,False,,1,True,13.296850911160014,2.7082044797018536
rmsprop,0.001,False,,2,True,13.42930014540053,2.753821994807282
rmsprop,0.001,False,,3,True,13.451846206193853,2.728402855605657
rmsprop,0.001,False,,4,True,13.433503758718897,2.695439819850294
rmsprop,0.001,False,,5,True,13.266847502905183,2.703069401643384
rmsprop,0.001,False,,6,True,13.346586814704782,2.7111633952844496
rmsprop,0.001,False,,7,True,14.026595782139987,2.8134328830185797
rmsprop,0.001,False,,8,True,13.311472191228445,2.7191673954251963
rmsprop,0.001,False,,9,True,13.327314654161622,2.7139286289458426
rmsprop,0.001,False,,10,True,13.379154699159118,2.7181297773891875
rmsprop,0.001,False,,11,True,13.339257682964625,2.722158389252625
rmsprop,0.001,False,,12,True,13.298351597829354,2.7017243802518403
rmsprop,0.001,False,,13,True,13.259010254172264,2.6864870852765206
rmsprop,0.001,False,,14,True,13.267905690966472,2.7069198242656642
rmsprop,0.001,False,,,True,13.293039686976355,2.7067746933520636
rmsprop,0.001,True,0,1,False,13.314970598513321,2.7042351749196967
rmsprop,0.001,True,0,1,True,13.314970598513321,2.7042351749196967
rmsprop,0.001,True,0,2,False,13.319028176936053,2.712806693689713
rmsprop,0.001,True,0,2,True,13.306940821107487,2.7068402475160314
rmsprop,0.001,True,0,3,False,13.384487888363157,2.732309736528063
rmsprop,0.001,True,0,3,True,13.321048791638388,2.713900806962285
rmsprop,0.001,True,0,4,False,13.483009732422282,2.729985580056649
rmsprop,0.001,True,0,4,True,13.321129241323757,2.7123152260294514
rmsprop,0.001,True,0,5,False,13.457516628506417,2.694375018379632
rmsprop,0.001,True,0,5,True,13.31137741526696,2.707531994209435
rmsprop,0.001,True,0,6,False,13.405175965761176,2.7483312472602175
rmsprop,0.001,True,0,6,True,13.317611269483915,2.7128141061326447
rmsprop,0.001,True,0,7,False,13.390833310486556,2.739515980375866
rmsprop,0.001,True,0,7,True,13.331483867750407,2.7192035461712036
rmsprop,0.001,True,0,8,False,14.581122313373939,2.9827188372872717
rmsprop,0.001,True,0,8,True,13.33495926024796,2.720813808339234
rmsprop,0.001,True,0,9,False,13.413950944381709,2.7417391645684
rmsprop,0.001,True,0,9,True,13.352105615075551,2.7257215950042397
rmsprop,0.001,True,0,10,False,13.378186389564288,2.725006231889925
rmsprop,0.001,True,0,10,True,13.353329214824242,2.7250406782858247
rmsprop,0.001,True,0,11,False,13.519495590384217,2.716917653514718
rmsprop,0.001,True,0,11,True,13.352754570105443,2.723854452266891
rmsprop,0.001,True,0,12,False,13.41563772001125,2.744056878554743
rmsprop,0.001,True,0,12,True,13.356864199852641,2.7254073218062254
rmsprop,0.001,True,0,13,False,13.347486137652615,2.721107417878647
rmsprop,0.001,True,0,13,True,13.353969414516849,2.724660010133265
rmsprop,0.001,True,0,14,False,13.330721305636624,2.7075825038961
rmsprop,0.001,True,0,14,True,13.350940036169293,2.723376380446718
rmsprop,0.001,True,0,15,False,13.243361782805907,2.687010703350652
rmsprop,0.001,True,0,15,True,13.342813039597104,2.721525062216786
rmsprop,0.001,True,2,1,False,13.202815037590533,2.6679430732916862
rmsprop,0.001,True,2,1,True,13.202815037590533,2.6679430732916862
rmsprop,0.001,True,2,2,False,13.361755381231292,2.721913643579472
rmsprop,0.001,True,2,2,True,13.235302636548989,2.6819473339383006
rmsprop,0.001,True,2,3,False,13.267114933557345,2.700001159888668
rmsprop,0.001,True,2,3,True,13.273473880296933,2.699542210745221
rmsprop,0.001,True,2,4,False,13.780735257963343,2.8512735249748196
rmsprop,0.001,True,2,4,True,13.294984885095971,2.707264384423538
rmsprop,0.001,True,2,5,False,13.660586106925923,2.7079342881971513
rmsprop,0.001,True,2,5,True,13.27014286142112,2.6973098599542995
rmsprop,0.001,True,2,6,False,13.327245881589592,2.7157136941039193
rmsprop,0.001,True,2,6,True,13.284666122377251,2.702822503192849
rmsprop,0.001,True,2,7,False,13.275296464362466,2.6923064543997026
rmsprop,0.001,True,2,7,True,13.27435646523818,2.699204920511346
rmsprop,0.001,True,2,8,False,14.098504845330929,2.856679475181573
rmsprop,0.001,True,2,8,True,13.271704482349714,2.6992459293589217
rmsprop,0.001,True,2,9,False,13.265278996218866,2.6770870841778196
rmsprop,0.001,True,2,9,True,13.264155994857067,2.694813043378719
rmsprop,0.001,True,2,10,False,13.35039955324035,2.720994026673312
rmsprop,0.001,True,2,10,True,13.275379104673545,2.6986222384786656
rmsprop,0.001,True,2,11,False,13.396596180196989,2.685416982020333
rmsprop,0.001,True,2,11,True,13.2670696859649,2.6948169050117103
rmsprop,0.001,True,2,12,False,13.297433927689449,2.7074848425933666
rmsprop,0.001,True,2,12,True,13.266929167202097,2.695748150460083
rmsprop,0.001,True,2,13,False,13.245761059614154,2.680960801553833
rmsprop,0.001,True,2,13,True,13.259788803594686,2.6927747652973895
rmsprop,0.001,True,2,14,False,13.419456268197251,2.7323935429868884
rmsprop,0.001,True,2,14,True,13.267110846385451,2.694932460794572
rmsprop,0.001,True,2,15,False,13.282920757674926,2.692950711644152
rmsprop,0.001,True,2,15,True,13.266676218806431,2.694311853979842
rmsprop,0.001,True,3,1,False,13.304240606748301,2.6930893778663343
rmsprop,0.001,True,3,1,True,13.304240606748301,2.6930893778663343
rmsprop,0.001,True,3,2,False,13.269930583376102,2.6996990428144865
rmsprop,0.001,True,3,2,True,13.258233228215923,2.6899071138800315
rmsprop,0.001,True,3,3,False,13.329327695948335,2.7155702038905645
rmsprop,0.001,True,3,3,True,13.280994688156241,2.7005477056880176
rmsprop,0.001,True,3,4,False,13.446407213947234,2.7220133233641453
rmsprop,0.001,True,3,4,True,13.280884166749235,2.6992007367579967
rmsprop,0.001,True,3,5,False,14.268797760562832,2.9838297885506093
rmsprop,0.001,True,3,5,True,13.297783369056623,2.7056400658293684
rmsprop,0.001,True,3,6,False,13.29849924045096,2.695320196294113
rmsprop,0.001,True,3,6,True,13.285042131430279,2.7007501464238506
rmsprop,0.001,True,3,7,False,13.31519728666101,2.6975489428153496
rmsprop,0.001,True,3,7,True,13.286648980840551,2.699377450499355
rmsprop,0.001,True,3,8,False,14.521084016823028,2.9731251487238275
rmsprop,0.001,True,3,8,True,13.28102488949681,2.700400873831605
rmsprop,0.001,True,3,9,False,13.387488958661624,2.727591156810464
rmsprop,0.001,True,3,9,True,13.300142554623585,2.7053652429903603
rmsprop,0.001,True,3,10,False,13.281648287779747,2.7025611960552705
rmsprop,0.001,True,3,10,True,13.292459891113046,2.7039674062742542
rmsprop,0.001,True,3,11,False,13.472490896240569,2.7592077784575015
rmsprop,0.001,True,3,11,True,13.29862583665103,2.7064220770632064
rmsprop,0.001,True,3,12,False,13.35531070791446,2.7059552487292122
rmsprop,0.001,True,3,12,True,13.298567453318652,2.7054598876517613
rmsprop,0.001,True,3,13,False,13.246431924515976,2.688870356828627
rmsprop,0.001,True,3,13,True,13.291337695446156,2.70339418369485
rmsprop,0.001,True,3,14,False,13.383213580712692,2.713598853639949
rmsprop,0.001,True,3,14,True,13.294719488642201,2.7039842894316495
rmsprop,0.001,True,3,15,False,13.32619432482006,2.716306195642229
rmsprop,0.001,True,3,15,True,13.297264855158115,2.7053261337907415
rmsprop,0.001,True,1,1,False,13.305238167831265,2.711784349915039
rmsprop,0.001,True,1,1,True,13.305238167831265,2.711784349915039
rmsprop,0.001,True,1,2,False,13.380502501897904,2.735048520888739
rmsprop,0.001,True,1,2,True,13.334979052571853,2.7217210462719965
rmsprop,0.001,True,1,3,False,13.26864463048713,2.695048862608618
rmsprop,0.001,True,1,3,True,13.311930055318811,2.712581574587985
rmsprop,0.001,True,1,4,False,13.643609488868561,2.770315364686724
rmsprop,0.001,True,1,4,True,13.326475015266142,2.7189571027105135
rmsprop,0.001,True,1,5,False,13.426328695409394,2.7023224399807
rmsprop,0.001,True,1,5,True,13.305796655247793,2.7119429724537194
rmsprop,0.001,True,1,6,False,13.415083120139746,2.743560836368181
rmsprop,0.001,True,1,6,True,13.322909297648508,2.717363055315362
rmsprop,0.001,True,1,7,False,13.31980056681031,2.706451397490322
rmsprop,0.001,True,1,7,True,13.309076935210674,2.710960399662854
rmsprop,0.001,True,1,8,False,15.262995952536661,3.2227125098012888
rmsprop,0.001,True,1,8,True,13.324976438590225,2.7180155482801216
rmsprop,0.001,True,1,9,False,13.282568700008314,2.7030197977169688
rmsprop,0.001,True,1,9,True,13.30801633472934,2.712175522701581
rmsprop,0.001,True,1,10,False,13.341091299462544,2.716533282613122
rmsprop,0.001,True,1,10,True,13.310201738943109,2.7127902274405615
rmsprop,0.001,True,1,11,False,13.556431048625482,2.7617136358594823
