input_len,n_samples,combinations,num,epoch,ensemble,smape,mase*
18,1400000,5,2,1,True,14.325656406505109,2.860726331585218
18,1400000,5,2,2,False,14.407423707769594,2.881766769514795
18,1400000,5,2,2,True,14.362981629613483,2.87018824295332
18,1400000,5,2,3,False,14.714646441245305,2.967265955212673
18,1400000,5,2,3,True,14.452104980722682,2.892807214203049
18,1400000,5,2,4,False,14.469799363333616,2.9216525803156244
18,1400000,5,2,4,True,14.486286396419366,2.90897167103688
18,1400000,5,2,5,False,14.49159897769119,2.894536949975756
18,1400000,5,2,5,True,14.466679318452664,2.8971173857069945
18,1400000,5,2,6,False,14.444865914282708,2.9123184146180865
18,1400000,5,2,6,True,14.478700298890983,2.9050522570238284
18,1400000,5,2,7,False,14.506191665761877,2.912639126329636
18,1400000,5,2,7,True,14.482443464110865,2.9056792559762026
18,1400000,5,2,8,False,14.612295372557128,2.947786018740706
18,1400000,5,2,8,True,14.505628658222093,2.9133162557496184
18,1400000,5,2,9,False,14.553877433603509,2.9347034252363473
18,1400000,5,2,9,True,14.518196365694482,2.9188742111523918
18,1400000,5,2,10,False,14.31224496326601,2.8463290931488725
18,1400000,5,2,10,True,14.499134222327836,2.9116834985692566
18,1400000,5,2,11,False,14.33292221018604,2.897088950048812
18,1400000,5,2,11,True,14.479222369092344,2.9091631477114595
18,1400000,5,2,12,False,14.618784608939936,2.910203614223946
18,1400000,5,2,12,True,14.482815354108077,2.906945767463533
18,1400000,5,2,13,False,14.25308973690708,2.8657465005900495
18,1400000,5,2,13,True,14.45929406649598,2.901496459849692
18,1400000,5,2,14,False,14.286761154793613,2.8811907705590203
18,1400000,5,2,14,True,14.446132402682741,2.8999713696105944
18,1400000,5,2,15,False,14.622011479650386,2.950196164830082
18,1400000,5,2,15,True,14.461670715596238,2.9039617881038007
18,1400000,5,9,1,False,14.646178243010457,2.907637730393736
18,1400000,5,9,1,True,14.646178243010457,2.907637730393736
18,1400000,5,9,2,False,14.652097167515606,2.881879996574495
18,1400000,5,9,2,True,14.61318655908085,2.890775714072532
18,1400000,5,9,3,False,14.673048633715421,2.879723210829455
18,1400000,5,9,3,True,14.60010908281212,2.884811810895619
18,1400000,5,9,4,False,14.716653156703064,2.9101163924217412
18,1400000,5,9,4,True,14.59848033284854,2.8875661723871997
18,1400000,5,9,5,False,14.688085625422547,2.905704469280326
18,1400000,5,9,5,True,14.608501990914531,2.8893827082138945
18,1400000,5,9,6,False,14.869832779921477,2.9307692162033065
18,1400000,5,9,6,True,14.62753292271418,2.8945569012885763
18,1400000,5,9,7,False,14.642249454157723,2.9000377130455437
18,1400000,5,9,7,True,14.616314169986419,2.8943823287701504
18,1400000,5,9,8,False,14.915643643445867,2.948985323921448
18,1400000,5,9,8,True,14.64308448562672,2.900217901397778
18,1400000,5,9,9,False,14.652784522205067,2.8969004811457624
18,1400000,5,9,9,True,14.63779955200933,2.898823096595097
18,1400000,5,9,10,False,14.941587468041217,2.942200666002673
18,1400000,5,9,10,True,14.651422828992416,2.9009885852790434
18,1400000,5,9,11,False,14.627130724689314,2.8982963757256694
18,1400000,5,9,11,True,14.642430539694871,2.8998979483837193
18,1400000,5,9,12,False,14.640766181331376,2.887065004549797
18,1400000,5,9,12,True,14.630620641005828,2.8975257821226523
18,1400000,5,9,13,False,14.612837908563245,2.8707033362713905
18,1400000,5,9,13,True,14.627047843566752,2.8954190683817798
18,1400000,5,9,14,False,14.604486876542323,2.8797190874639553
18,1400000,5,9,14,True,14.61604696510893,2.89339322418451
18,1400000,5,9,15,False,14.704441725245994,2.900738063355809
18,1400000,5,9,15,True,14.618255149212077,2.8938839796335545
18,1400000,50,4,1,False,26.563234831403136,5.89397031651783
18,1400000,50,4,1,True,26.563234831403136,5.89397031651783
18,1400000,50,4,2,False,26.042136678179826,5.728714579695536
18,1400000,50,4,2,True,26.301949811005535,5.810709230553012
18,1400000,50,4,3,False,25.676155288459196,5.636878119166402
18,1400000,50,4,3,True,26.128621339640336,5.758088966658592
18,1400000,50,4,4,False,25.533317101680066,5.587433333259081
18,1400000,50,4,4,True,25.935870439253044,5.705379922943647
18,1400000,50,4,5,False,26.22678245514645,5.776001972498057
18,1400000,50,4,5,True,26.06331314260057,5.734134496608638
18,1400000,50,4,6,False,25.19851350751053,5.517002002820219
18,1400000,50,4,6,True,25.89697176939791,5.692805795802456
18,1400000,50,4,7,False,26.935799758964162,6.019315794300888
18,1400000,50,4,7,True,26.07504498389982,5.739142247990462
18,1400000,50,4,8,False,25.672877290808696,5.625723009908086
18,1400000,50,4,8,True,25.94165567993982,5.706093719929674
18,1400000,50,4,9,False,25.363722607679012,5.530374390104658
18,1400000,50,4,9,True,25.798286157442195,5.670180896962712
18,1400000,50,4,10,False,25.394156207423364,5.547277813273713
18,1400000,50,4,10,True,25.742739110927552,5.652047506830427
18,1400000,50,4,11,False,26.397933464287036,5.824355241125832
18,1400000,50,4,11,True,25.8010118897454,5.6708357575283355
18,1400000,50,4,12,False,25.936425732878416,5.705526203131638
18,1400000,50,4,12,True,25.857628438401683,5.684501092722258
18,1400000,50,4,13,False,25.104440996562353,5.46671741333991
18,1400000,50,4,13,True,25.77076332105624,5.661285656492564
18,1400000,50,4,14,False,26.186078453244658,5.783369102246144
18,1400000,50,4,14,True,25.843204754507816,5.680201879409872
18,1400000,50,4,15,False,25.682707698872466,5.629722394721005
18,1400000,50,4,15,True,25.843808478781842,5.680006746108614
18,1400000,5,0,1,False,15.073886176017817,3.0696438876687386
18,1400000,5,0,1,True,15.073886176017817,3.0696438876687386
18,1400000,5,0,2,False,14.708436975100984,2.9746687944158077
18,1400000,5,0,2,True,14.839591917212832,3.0150705739540085
18,1400000,5,0,3,False,14.190677772370025,2.8797585425348053
18,1400000,5,0,3,True,14.632688459330636,2.9733940760951545
18,1400000,5,0,4,False,15.257813397382966,3.063785942953246
18,1400000,5,0,4,True,14.707517515087641,2.9855897000719556
18,1400000,5,0,5,False,14.968702748086734,3.0851983087936925
18,1400000,5,0,5,True,14.739641235339343,2.9974530921210762
18,1400000,5,0,6,False,14.56719751773331,2.9344930939516445
18,1400000,5,0,6,True,14.679015870502209,2.98041681626334
18,1400000,5,0,7,False,16.01545019597626,3.186455655760289
18,1400000,5,0,7,True,14.756988082326979,2.992526346970531
18,1400000,5,0,8,False,14.129806954915747,2.8695405035495014
18,1400000,5,0,8,True,14.639548552745692,2.9688188611513913
18,1400000,5,0,9,False,15.032034690280303,3.0644505660092913
18,1400000,5,0,9,True,14.663161956864236,2.9761457423811644
18,1400000,5,0,10,False,14.858608426109077,2.9761186460672855
18,1400000,5,0,10,True,14.689558984813319,2.973709082852187
18,1400000,5,0,11,False,15.193939697849787,3.0580090290907886
18,1400000,5,0,11,True,14.725477555810544,2.9803956850744573
18,1400000,5,0,12,False,14.46947598995846,2.9169737048882958
18,1400000,5,0,12,True,14.680193346201797,2.9719926245178465
18,1400000,5,0,13,False,14.600381823450537,2.978588170492308
18,1400000,5,0,13,True,14.660051916341573,2.969645979775864
18,1400000,5,0,14,False,14.557331661774146,2.9865498769790424
18,1400000,5,0,14,True,14.64432898048924,2.970631537532305
18,1400000,5,0,15,False,14.49105343772618,2.962407948151947
18,1400000,5,0,15,True,14.616436501881346,2.9684216662220866
18,1400000,50,9,1,False,22.95309327447931,4.867857184772687
18,1400000,50,9,1,True,22.95309327447931,4.867857184772687
18,1400000,50,9,2,False,22.764598982585586,4.817201049013047
18,1400000,50,9,2,True,22.85697493605513,4.841692776543311
18,1400000,50,9,3,False,23.022695241686765,4.867067433980623
18,1400000,50,9,3,True,22.875174994799238,4.841917826317129
18,1400000,50,9,4,False,22.86031782738253,4.8164077140791655
18,1400000,50,9,4,True,22.883328838330794,4.837581857423808
18,1400000,50,9,5,False,23.00736997730831,4.881191782415016
18,1400000,50,9,5,True,22.894199269518822,4.843861711037886
18,1400000,50,9,6,False,23.389910678857774,4.966544306765449
18,1400000,50,9,6,True,22.968547305758246,4.861331067926759
18,1400000,50,9,7,False,22.932585614531117,4.870980428811597
18,1400000,50,9,7,True,22.948842604829316,4.859554079921906
18,1400000,50,9,8,False,22.827477086770145,4.8182334465251255
18,1400000,50,9,8,True,22.95072854196057,4.857825286591704
18,1400000,50,9,9,False,23.010144001785555,4.864401243085877
18,1400000,50,9,9,True,22.96786043078266,4.859930285175042
18,1400000,50,9,10,False,22.952984663768014,4.841468332554603
18,1400000,50,9,10,True,22.971439728205855,4.858675215061181
18,1400000,50,9,11,False,22.64090246178244,4.789659598468661
18,1400000,50,9,11,True,22.93924169832178,4.8515691917415245
18,1400000,50,9,12,False,23.080061597786667,4.898694419535926
18,1400000,50,9,12,True,22.942687645895973,4.853874903595794
18,1400000,50,9,13,False,23.266417965915302,4.924044251142612
18,1400000,50,9,13,True,22.969595097934352,4.858850866879346
18,1400000,50,9,14,False,22.47291431973612,4.7204385297696705
18,1400000,50,9,14,True,22.916306429503717,4.844691196112442
18,1400000,50,9,15,False,22.630359013547825,4.773105626541266
18,1400000,50,9,15,True,22.888080480112528,4.837660449516124
18,1400000,50,8,1,False,23.286390120506418,4.981482819132617
18,1400000,50,8,1,True,23.286390120506418,4.981482819132617
18,1400000,50,8,2,False,23.0030264053355,4.901606925926159
18,1400000,50,8,2,True,23.145600833548333,4.94061935197091
18,1400000,50,8,3,False,22.899906044966993,4.847110622521357
18,1400000,50,8,3,True,23.022609632391422,4.896610611852467
18,1400000,50,8,4,False,22.3009491064839,4.713816548640891
18,1400000,50,8,4,True,22.889546557360955,4.859919539902537
18,1400000,50,8,5,False,23.336282740226338,4.985893109182978
18,1400000,50,8,5,True,23.016336351122465,4.895338716140921
18,1400000,50,8,6,False,22.68837392487519,4.796303370250563
18,1400000,50,8,6,True,22.962829712435674,4.877827210339439
18,1400000,50,8,7,False,23.361324186901363,4.986161386704806
18,1400000,50,8,7,True,23.05392534593002,4.904119979150304
18,1400000,50,8,8,False,22.31505324230534,4.701046528635458
18,1400000,50,8,8,True,22.939861386638853,4.87065784146493
18,1400000,50,8,9,False,22.835206061244836,4.837431321184088
18,1400000,50,8,9,True,22.896960896546222,4.856842365546726
18,1400000,50,8,10,False,23.08516506427128,4.904857860239151
18,1400000,50,8,10,True,22.91744600120652,4.863145624811904
18,1400000,50,8,11,False,23.06695599726587,4.903929663891039
18,1400000,50,8,11,True,22.943646757254154,4.870507464925728
18,1400000,50,8,12,False,22.66051463991313,4.801559911496265
18,1400000,50,8,12,True,22.91656112201514,4.864190179736846
18,1400000,50,8,13,False,22.81882317728879,4.8411517503265395
18,1400000,50,8,13,True,22.900327214423893,4.860101824763214
18,1400000,50,8,14,False,22.964847427326486,4.879553541130403
18,1400000,50,8,14,True,22.913432338563823,4.863645378944051
18,1400000,50,8,15,False,22.61676615960973,4.779149267720388
18,1400000,50,8,15,True,22.881464782230783,4.854331990248839
18,1400000,5,5,1,False,14.28765213412692,2.859817526987459
18,1400000,5,5,1,True,14.28765213412692,2.859817526987459
18,1400000,5,5,2,False,14.50373456483051,2.8954769786651404
18,1400000,5,5,2,True,14.391300758393841,2.8766738234963247
18,1400000,5,5,3,False,14.33810025791632,2.8849888875305605
18,1400000,5,5,3,True,14.36357774959308,2.876076653997927
18,1400000,5,5,4,False,13.911537562934443,2.796796812924743
18,1400000,5,5,4,True,14.269140096210318,2.8588382379492483
18,1400000,5,5,5,False,14.192403601785013,2.8490710457929387
18,1400000,5,5,5,True,14.242225657012941,2.8550269167589417
18,1400000,5,5,6,False,14.27621591628004,2.858492136129539
18,1400000,5,5,6,True,14.24060204702022,2.8546920185554727
18,1400000,5,5,7,False,14.055604285462435,2.8368571151229975
18,1400000,5,5,7,True,14.219699076626025,2.853052816997081
18,1400000,5,5,8,False,14.458856513118336,2.8954900822858476
18,1400000,5,5,8,True,14.252132194743838,2.858974321520331
18,1400000,5,5,9,False,14.208134990883448,2.856808781009709
18,1400000,5,5,9,True,14.250361510935482,2.8591207425225975
18,1400000,5,5,10,False,14.332897578592473,2.8681401255123733
18,1400000,5,5,10,True,14.245887529211943,2.8579589710616076
18,1400000,5,5,11,False,14.44519131744301,2.9205039175582495
18,1400000,5,5,11,True,14.257217031122428,2.86117082259399
18,1400000,5,5,12,False,14.316651088558897,2.8833150073357228
18,1400000,5,5,12,True,14.259951708986316,2.8625870832425058
18,1400000,5,5,13,False,14.25707677463508,2.8634224137240336
18,1400000,5,5,13,True,14.2560185738406,2.8620810125228977
18,1400000,5,5,14,False,14.574961799759263,2.9242915157124543
18,1400000,5,5,14,True,14.280062553294519,2.86671183710421
18,1400000,5,5,15,False,14.377836373245769,2.8888241087337443
18,1400000,5,5,15,True,14.289996984023707,2.868755616268399
18,1400000,5,6,1,False,14.364556375477514,2.8860450684331247
18,1400000,5,6,1,True,14.364556375477514,2.8860450684331247
18,1400000,5,6,2,False,14.081378722205905,2.830408125974651
18,1400000,5,6,2,True,14.204678701517496,2.8546734370464213
18,1400000,5,6,3,False,14.502902494561068,2.9094990065897632
18,1400000,5,6,3,True,14.292877678015653,2.8710335166485645
18,1400000,5,6,4,False,14.35849009332876,2.8805139433593987
18,1400000,5,6,4,True,14.30806630874748,2.8734164721527384
18,1400000,5,6,5,False,14.164207309760663,2.851312644914013
18,1400000,5,6,5,True,14.268571964223314,2.86813110596221
18,1400000,5,6,6,False,14.506652198872109,2.8815440094534304
18,1400000,5,6,6,True,14.294379364705769,2.8681632597875146
18,1400000,5,6,7,False,14.412291104671738,2.872690307489337
18,1400000,5,6,7,True,14.306011585429188,2.8675212673967314
18,1400000,5,6,8,False,14.269373406004057,2.8636542145534993
18,1400000,5,6,8,True,14.297860117001226,2.8670638008920437
18,1400000,5,6,9,False,13.970942036251015,2.7986202399005045
18,1400000,5,6,9,True,14.255168008187528,2.858844800122108
18,1400000,5,6,10,False,14.238266749645183,2.8599884744046924
18,1400000,5,6,10,True,14.246529100682293,2.8582114912002936
18,1400000,5,6,11,False,14.42294861345556,2.8949108806392996
18,1400000,5,6,11,True,14.261825838002592,2.861399722295458
18,1400000,5,6,12,False,14.264419436906996,2.8478844726224266
18,1400000,5,6,12,True,14.26342312898168,2.8600604930997147
18,1400000,5,6,13,False,14.449018534202681,2.890009909250104
18,1400000,5,6,13,True,14.278301685802852,2.862635467835528
18,1400000,5,6,14,False,14.268937347329029,2.8605252795392584
18,1400000,5,6,14,True,14.274937143973403,2.8619528734225175
18,1400000,5,6,15,False,14.274050928969189,2.877564057713728
18,1400000,5,6,15,True,14.271863927537028,2.8625731081555448
18,1400000,50,5,1,False,24.86441963490876,5.386673683290181
18,1400000,50,5,1,True,24.86441963490876,5.386673683290181
18,1400000,50,5,2,False,24.753605661320602,5.364167111005908
18,1400000,50,5,2,True,24.808366767030037,5.375044515573925
18,1400000,50,5,3,False,24.65599095676479,5.356919808028047
18,1400000,50,5,3,True,24.78111803485467,5.3735065451176505
18,1400000,50,5,4,False,24.002381152305833,5.161430719417822
18,1400000,50,5,4,True,24.626882277871097,5.3328183508051135
18,1400000,50,5,5,False,24.645960452775274,5.334221386783536
18,1400000,50,5,5,True,24.655849750946945,5.3375934580409075
18,1400000,50,5,6,False,23.961753995742182,5.158623158241426
18,1400000,50,5,6,True,24.565189459322973,5.3159787255209485
18,1400000,50,5,7,False,25.177004775413742,5.488974170057824
18,1400000,50,5,7,True,24.666343821335023,5.3414727743353945
18,1400000,50,5,8,False,24.531676784627518,5.320625372717771
18,1400000,50,5,8,True,24.611525733347936,5.33101276458056
18,1400000,50,5,9,False,24.573252604756007,5.334506823961562
18,1400000,50,5,9,True,24.573403408299985,5.324181462593895
18,1400000,50,5,10,False,24.119538026971778,5.2005405953747905
18,1400000,50,5,10,True,24.52790093142039,5.311687916529203
18,1400000,50,5,11,False,25.064387145153237,5.469419700685678
18,1400000,50,5,11,True,24.577146314413728,5.325517717560597
18,1400000,50,5,12,False,24.721114245825575,5.37410822265279
18,1400000,50,5,12,True,24.60053232972105,5.331927898534912
18,1400000,50,5,13,False,24.275157300205866,5.25600729739043
18,1400000,50,5,13,True,24.562063947246543,5.322634514533165
18,1400000,50,5,14,False,24.949879716133452,5.445301101346863
18,1400000,50,5,14,True,24.61162988939322,5.3371843427376815
18,1400000,50,5,15,False,24.575658081969014,5.329152945545503
18,1400000,50,5,15,True,24.611809952818778,5.3377567529111545
18,1400000,5,8,1,False,14.357116221750085,2.8509884401746004
18,1400000,5,8,1,True,14.357116221750085,2.8509884401746004
18,1400000,5,8,2,False,14.541742552791861,2.9145656176142456
18,1400000,5,8,2,True,14.407728863060553,2.8781511008850984
18,1400000,5,8,3,False,14.523471018397814,2.8979867955176957
18,1400000,5,8,3,True,14.434265916056365,2.8861645457306015
18,1400000,5,8,4,False,14.423791187564184,2.853912259473912
18,1400000,5,8,4,True,14.396222462957423,2.872935230154758
18,1400000,5,8,5,False,14.678070477449229,2.922821596021074
18,1400000,5,8,5,True,14.440085501712149,2.883070824136608
18,1400000,5,8,6,False,14.649406342024712,2.900235476827084
18,1400000,5,8,6,True,14.45069854783766,2.8849308918421817
18,1400000,5,8,7,False,14.454290196132055,2.881420749099065
18,1400000,5,8,7,True,14.443359901818317,2.8839834854495865
18,1400000,5,8,8,False,14.426490094513822,2.8729240228717297
18,1400000,5,8,8,True,14.430137196576514,2.88136731048179
18,1400000,5,8,9,False,14.517055735093052,2.8843317972187665
18,1400000,5,8,9,True,14.43467576493336,2.881152836191859
18,1400000,5,8,10,False,14.730049780748676,2.9132047238349954
18,1400000,5,8,10,True,14.45615932482089,2.8833655516924916
18,1400000,5,8,11,False,14.385554166838542,2.875631896060112
18,1400000,5,8,11,True,14.443063668966971,2.882236280995608
18,1400000,5,8,12,False,14.586859726660283,2.9108896056573847
18,1400000,5,8,12,True,14.442863827901443,2.882865113712103
18,1400000,5,8,13,False,14.518552246499773,2.8820236433460518
18,1400000,5,8,13,True,14.444673485817631,2.882201631918056
18,1400000,5,8,14,False,14.518802788286221,2.875003857794681
18,1400000,5,8,14,True,14.438434102030214,2.8809170514218123
18,1400000,5,8,15,False,14.507145166665323,2.8959795622277498
18,1400000,5,8,15,True,14.433705257060561,2.8808368952301344
18,1400000,5,3,1,False,14.339188667734467,2.8821110939824086
18,1400000,5,3,1,True,14.339188667734467,2.8821110939824086
18,1400000,5,3,2,False,14.443448537179375,2.8891560402313416
18,1400000,5,3,2,True,14.386254216170897,2.8844881810911067
18,1400000,5,3,3,False,14.373413451630054,2.884288588669572
18,1400000,5,3,3,True,14.376829009564416,2.8847879300331583
18,1400000,5,3,4,False,14.762207670445447,2.934752834091163
18,1400000,5,3,4,True,14.425369716080946,2.8903729812399357
18,1400000,5,3,5,False,14.37527535960132,2.886249961599367
18,1400000,5,3,5,True,14.407263297868685,2.8887992889698717
18,1400000,5,3,6,False,14.28827071457597,2.8760374500035106
18,1400000,5,3,6,True,14.388813573723274,2.8859498894577382
18,1400000,5,3,7,False,14.801283361480493,2.9825521389667826
18,1400000,5,3,7,True,14.433728111684399,2.8943560183612953
18,1400000,5,3,8,False,14.56004296872862,2.9171900523875887
18,1400000,5,3,8,True,14.447922933150707,2.8967814739987117
18,1400000,5,3,9,False,14.55740698281659,2.9119631364831053
18,1400000,5,3,9,True,14.461942680238613,2.8985045843252637
18,1400000,5,3,10,False,14.351728064025286,2.8893599467728834
18,1400000,5,3,10,True,14.4472034238773,2.8970140299024467
18,1400000,5,3,11,False,14.530893376683816,2.9300741814570728
18,1400000,5,3,11,True,14.451791225480326,2.899504533331522
18,1400000,5,3,12,False,14.649775833291265,2.9593172517302375
18,1400000,5,3,12,True,14.465779164829154,2.9029653875812365
18,1400000,5,3,13,False,14.582801183050071,2.9219165135736382
18,1400000,5,3,13,True,14.47393617396803,2.904400081782894
18,1400000,5,3,14,False,14.57725755134957,2.939115611069394
18,1400000,5,3,14,True,14.48017601009887,2.906963253104071
18,1400000,5,3,15,False,14.482764107741694,2.898441733101329
18,1400000,5,3,15,True,14.480069645680468,2.905748398170038
18,1400000,50,,0,True,24.942698181356572,5.40646754785905
18,1400000,50,,1,True,24.87237400415226,5.392601647578901
18,1400000,50,,2,True,24.889839252735594,5.402025926992804
18,1400000,50,,3,True,24.62609626450019,5.336499398430355
18,1400000,50,,4,True,24.991228708295694,5.421052192757038
18,1400000,50,,5,True,24.805422404085842,5.39028160030932
18,1400000,50,,6,True,25.062575650329908,5.448468273371933
18,1400000,50,,7,True,24.697415165628165,5.350594692242566
18,1400000,50,,8,True,24.81207219657401,5.384521781599518
18,1400000,50,,9,True,24.84207998978192,5.39755296679556
18,1400000,50,,10,True,25.054876762067423,5.453937536088319
18,1400000,50,,11,True,24.85673288455637,5.391250244198641
18,1400000,50,,12,True,24.663618533808638,5.346932721514649
18,1400000,50,,13,True,25.037963722765223,5.445857168948813
18,1400000,50,,14,True,24.811675233909234,5.383566170186278
18,140000,2,0,1,False,14.417508004072024,2.879580303680184
18,140000,2,0,1,True,14.417508004072024,2.879580303680184
18,140000,2,0,2,False,14.211907520472062,2.8377554854863143
18,140000,2,0,2,True,14.288918455248018,2.85580280933
18,140000,2,0,3,False,13.845188192140146,2.8453753336393026
18,140000,2,0,3,True,14.145805084375356,2.8382758153937395
18,140000,2,0,4,False,13.518878516121656,2.745260835713028
18,140000,2,0,4,True,13.840624027586623,2.8019460446978264
18,140000,2,0,5,False,13.968092731460937,2.805083764758068
18,140000,2,0,5,True,13.925164293853166,2.8055135728265164
18,140000,2,0,6,False,13.525966587527488,2.7279954770898036
18,140000,2,0,6,True,13.750026892630242,2.783031738073629
18,140000,2,0,7,False,16.07740499393685,3.1577055170239174
18,140000,2,0,7,True,13.858598148317537,2.798013658343282
18,140000,2,0,8,False,14.05774110630102,2.7738876193587014
18,140000,2,0,8,True,13.752321651532457,2.78200292547221
18,140000,2,0,9,False,13.511909979659647,2.7211729636828337
18,140000,2,0,9,True,13.64367160674156,2.764041144958897
18,140000,2,0,10,False,13.515200582641391,2.749097636592965
18,140000,2,0,10,True,13.57797658197038,2.753408624798377
18,140000,2,0,11,False,15.15486028239173,3.0220617744927565
18,140000,2,0,11,True,13.634078612291638,2.7655167482273018
18,140000,2,0,12,False,14.16730573059538,2.9063014724119642
18,140000,2,0,12,True,13.694469272637411,2.7772607845172512
18,140000,2,0,13,False,13.83229392776044,2.8482530520077365
18,140000,2,0,13,True,13.654604781293225,2.7763832001377633
18,140000,2,0,14,False,13.763050316803408,2.7575519797452746
18,140000,2,0,14,True,13.655903302048753,2.7699815442744775
18,140000,2,0,15,False,14.149712036819283,2.9104239986278824
18,140000,2,0,15,True,13.695959465570757,2.780392051116818
18,140000,2,,0,True,13.30296721419455,2.719189573813997
18,140000,2,,1,True,13.324170586252823,2.7231933472983223
18,140000,2,,2,True,13.310103821882603,2.72473588031269
18,140000,2,,3,True,13.325675497188596,2.729332083186667
18,140000,2,,4,True,13.28082990214135,2.7112901682037056
18,140000,2,,5,True,13.25711617241509,2.704710302325899
18,140000,2,,6,True,13.318187249471361,2.727434709563547
18,140000,2,,7,True,13.278104421854144,2.7118640132711307
18,140000,2,,8,True,13.267856795180466,2.7050972387714003
18,140000,2,,9,True,13.26824385368706,2.7102593939997166
18,140000,2,,10,True,13.258101005315782,2.699351024429559
18,140000,2,,11,True,13.331224156605353,2.723245994381621
18,140000,2,,12,True,13.262739124089576,2.7079425446211354
18,140000,2,,13,True,13.263562676070363,2.707231696130274
18,140000,2,,14,True,13.304867386641657,2.719715893953004
18,140000,2,4,1,False,13.343294767157932,2.7268006867052716
18,140000,2,4,1,True,13.343294767157932,2.7268006867052716
18,140000,2,4,2,False,13.519331762519807,2.779149941706497
18,140000,2,4,2,True,13.414657603186923,2.7491886197921724
18,140000,2,4,3,False,13.276870902852904,2.709880632749021
18,140000,2,4,3,True,13.346203706685838,2.7294945672869857
18,140000,2,4,4,False,13.413715128999021,2.751442586344599
18,140000,2,4,4,True,13.365956639486244,2.7366462744917066
18,140000,2,4,5,False,13.245954771570194,2.6812065924774435
18,140000,2,4,5,True,13.339966168940038,2.7276717305440497
18,140000,2,4,6,False,13.286143373897957,2.703745339431898
18,140000,2,4,6,True,13.31268716969209,2.718166427169538
18,140000,2,4,7,False,13.418546368599847,2.7541164495501067
18,140000,2,4,7,True,13.337342348091006,2.7270953102695197
18,140000,2,4,8,False,13.488122241750036,2.7795080849688256
18,140000,2,4,8,True,13.351109977550726,2.7327589650572723
18,140000,2,4,9,False,13.221498412632343,2.682629179005781
18,140000,2,4,9,True,13.334548379338706,2.727048513609196
18,140000,2,4,10,False,13.393067436215757,2.7532031598225353
18,140000,2,4,10,True,13.340680011091267,2.730730764426077
18,140000,2,4,11,False,13.257777228665189,2.679590181193184
18,140000,2,4,11,True,13.325786437522298,2.7249217558312337
18,140000,2,4,12,False,13.278358091167656,2.695517430758402
18,140000,2,4,12,True,13.303585715113558,2.716354187603695
18,140000,2,4,13,False,13.35953011194985,2.740719343334222
18,140000,2,4,13,True,13.310830367142092,2.720143435815603
18,140000,2,4,14,False,13.332319128248706,2.7245375625825208
18,140000,2,4,14,True,13.313786816158707,2.7211817321728935
18,140000,2,4,15,False,13.360521033861819,2.7374399835788887
18,140000,2,4,15,True,13.32300534595689,2.724719654775967
18,140000,2,7,1,False,13.343805041462112,2.6710647614293372
18,140000,2,7,1,True,13.343805041462112,2.6710647614293372
18,140000,2,7,2,False,13.439956616877097,2.759486076882875
18,140000,2,7,2,True,13.309035661336416,2.7015751107535455
18,140000,2,7,3,False,13.330593804538834,2.7320897668938375
18,140000,2,7,3,True,13.350474486190517,2.731337709745146
18,140000,2,7,4,False,13.298799416282579,2.7146091562568997
18,140000,2,7,4,True,13.291422436140964,2.716131349586001
18,140000,2,7,5,False,13.278016713789112,2.696261543472669
18,140000,2,7,5,True,13.283702667235918,2.7106809458808003
18,140000,2,7,6,False,13.321667892282571,2.706881791882773
18,140000,2,7,6,True,13.27966351819251,2.7078014704163964
18,140000,2,7,7,False,13.363351784405111,2.733861545897454
18,140000,2,7,7,True,13.296719307639094,2.7144506007576887
18,140000,2,7,8,False,13.19041155938044,2.6791422648900816
18,140000,2,7,8,True,13.271186498359182,2.707624673901762
18,140000,2,7,9,False,13.32161930605962,2.6973674082180015
18,140000,2,7,9,True,13.276075395570137,2.705730947347201
18,140000,2,7,10,False,13.259519717342615,2.702819198989973
18,140000,2,7,10,True,13.264075022292442,2.704118624750987
18,140000,2,7,11,False,13.265155966992728,2.70335866063218
18,140000,2,7,11,True,13.260097832818621,2.703075282760622
18,140000,2,7,12,False,13.212883900022751,2.686791946191569
18,140000,2,7,12,True,13.250214666623544,2.700626223493749
18,140000,2,7,13,False,13.179549843061103,2.680217908426352
18,140000,2,7,13,True,13.236932448764549,2.6977463355202875
18,140000,2,7,14,False,13.221534640969624,2.6855829045634554
18,140000,2,7,14,True,13.228725849905251,2.694913843084786
18,140000,2,7,15,False,13.253124195140524,2.694063075897089
18,140000,2,7,15,True,13.226363866579385,2.693856478223733
18,140000,2,1,1,False,13.812344277397699,2.8720003346292904
18,140000,2,1,1,True,13.812344277397699,2.8720003346292904
18,140000,2,1,2,False,13.340569364135908,2.7126587106628395
18,140000,2,1,2,True,13.493052239392153,2.7732499334489025
18,140000,2,1,3,False,13.361566961672384,2.716953740167411
18,140000,2,1,3,True,13.362339369969103,2.722965722101516
18,140000,2,1,4,False,13.957781344616867,2.9153781388740274
18,140000,2,1,4,True,13.520806428439133,2.783487391673889
18,140000,2,1,5,False,13.43586600604762,2.7381381059227716
18,140000,2,1,5,True,13.392800279452901,2.7347291615301326
18,140000,2,1,6,False,13.324879586378877,2.7191967541467874
18,140000,2,1,6,True,13.375897576051981,2.7311759058056633
18,140000,2,1,7,False,13.506212538700161,2.7696606669400645
18,140000,2,1,7,True,13.392466097574031,2.7363022856884043
