dataset,aug_perc,num,epoch,ensemble,smape,mase*
235k,0.5,31,11,False,13.226026504099586,2.6915313572316615
235k,0.5,31,11,True,13.223266411564246,2.6970579661958003
235k,0.5,31,12,False,13.212735880276577,2.6823703867278295
235k,0.5,31,12,True,13.219623815801151,2.694881349300907
235k,0.5,31,13,False,13.244155166412225,2.6961807477239472
235k,0.5,31,13,True,13.220832856374216,2.694599369514759
235k,0.5,31,14,False,13.224210057769442,2.6871343171107376
235k,0.5,31,14,True,13.217298719575533,2.6932255970940426
235k,0.5,31,15,False,13.318028236436614,2.708693690932929
235k,0.5,31,15,True,13.22077088725199,2.694021855440715
235k,0.5,32,1,False,13.293195983333364,2.6970220988989815
235k,0.5,32,1,True,13.293195983333364,2.6970220988989815
235k,0.5,32,2,False,13.465197992167406,2.7517696611395177
235k,0.5,32,2,True,13.342102556675211,2.715335962906914
235k,0.5,32,3,False,13.385203564962833,2.752524185061729
235k,0.5,32,3,True,13.36099742437677,2.7306115800830084
235k,0.5,32,4,False,13.32037522419661,2.731748901608575
235k,0.5,32,4,True,13.3265917845586,2.7275979395902823
235k,0.5,32,5,False,13.460682563319027,2.7550750281493253
235k,0.5,32,5,True,13.354841687664592,2.7342266743139514
235k,0.5,32,6,False,13.2457914464477,2.7008387167528576
235k,0.5,32,6,True,13.325510801799396,2.728386431898791
235k,0.5,32,7,False,13.296193444355918,2.723536672689411
235k,0.5,32,7,True,13.317446674694523,2.7279461187428593
235k,0.5,32,8,False,13.276474298202265,2.719136183387004
235k,0.5,32,8,True,13.305469440468968,2.725282007065331
235k,0.5,32,9,False,13.242525795426761,2.7101548985874864
235k,0.5,32,9,True,13.293788740565454,2.7219494056624236
235k,0.5,32,10,False,13.315397565520298,2.7119341607829575
235k,0.5,32,10,True,13.288190145831281,2.719672815915404
235k,0.5,32,11,False,13.242795735342732,2.707275217967327
235k,0.5,32,11,True,13.27859496994512,2.7172561692915496
235k,0.5,32,12,False,13.259198920249503,2.710201366741223
235k,0.5,32,12,True,13.270991334624027,2.7157671656320175
235k,0.5,32,13,False,13.255943535176455,2.7014755699168225
235k,0.5,32,13,True,13.263259982191766,2.7135804162258887
235k,0.5,32,14,False,13.231189745005151,2.7048916933195932
235k,0.5,32,14,True,13.255509203727405,2.7118651436148884
235k,0.5,32,15,False,13.352464994588185,2.7145705995247664
235k,0.5,32,15,True,13.254595180238338,2.7111938561503517
235k,0.5,33,1,False,21.0972711491694,4.289844841607439
235k,0.5,33,1,True,21.0972711491694,4.289844841607439
235k,0.5,33,2,False,21.091496504281405,4.288325842043367
235k,0.5,33,2,True,21.094377391624807,4.289083375902616
235k,0.5,33,3,False,21.090543055480957,4.287765991044876
235k,0.5,33,3,True,21.0940523717435,4.288970171423524
235k,0.5,33,4,False,21.087602733305598,4.286831723443526
235k,0.5,33,4,True,21.09197232774666,4.288288188994139
235k,0.5,33,5,False,21.08152677840007,4.285293875402684
235k,0.5,33,5,True,21.088481568932927,4.287226602034418
235k,0.5,33,6,False,21.07795809613356,4.284265387747095
235k,0.5,33,6,True,21.08675985749838,4.286708796358176
235k,0.5,33,7,False,21.07427454842793,4.283231014190991
235k,0.5,33,7,True,21.084938963596674,4.2861638706829535
235k,0.5,33,8,False,21.072068246528385,4.2825004621466585
235k,0.5,33,8,True,21.083233284260583,4.285717702106213
235k,0.5,33,9,False,21.06958497680976,4.281730538074606
235k,0.5,33,9,True,21.081539302280238,4.285274683928726
235k,0.5,33,10,False,21.066150274268434,4.280786917714382
235k,0.5,33,10,True,21.080191326726585,4.284885736348732
235k,0.5,33,11,False,21.06503951175461,4.2803146282895375
235k,0.5,33,11,True,21.078848609667784,4.284498297245235
235k,0.5,33,12,False,21.06197262122421,4.279469249061038
235k,0.5,33,12,True,21.077430481537792,4.284088301893112
235k,0.5,33,13,False,21.0584310452193,4.278543882936
235k,0.5,33,13,True,21.076018230743784,4.283679985014771
235k,0.5,33,14,False,21.057935062605257,4.278230051498882
235k,0.5,33,14,True,21.074202791403163,4.2831336873337875
235k,0.5,33,15,False,21.054870472935843,4.277422044209008
235k,0.5,33,15,True,21.07239076016125,4.2825883445378725
235k,0.5,34,1,False,20.873907181635857,4.224201400102604
235k,0.5,34,1,True,20.873907181635857,4.224201400102604
235k,0.5,34,2,False,20.874128665461473,4.223949566546501
235k,0.5,34,2,True,20.87399914381453,4.224070114066503
235k,0.5,34,3,False,20.864816429379513,4.221736963595918
235k,0.5,34,3,True,20.87081698343805,4.223204266279423
235k,0.5,34,4,False,20.8676783000051,4.222058541453249
235k,0.5,34,4,True,20.871224699013514,4.223271913350201
235k,0.5,34,5,False,20.863518608509853,4.220946132400161
235k,0.5,34,5,True,20.86940607221788,4.222758741521535
235k,0.5,34,6,False,20.860925683170844,4.220177257430644
235k,0.5,34,6,True,20.866996119956877,4.2220273640386825
235k,0.5,34,7,False,20.85337003102203,4.218413283077481
235k,0.5,34,7,True,20.86461267571504,4.22130317338313
235k,0.5,34,8,False,20.859417441610237,4.219453133034998
235k,0.5,34,8,True,20.864562160128976,4.22126607895134
235k,0.5,34,9,False,20.860891950195793,4.219588252296779
235k,0.5,34,9,True,20.86448723371367,4.221213592147793
235k,0.5,34,10,False,20.853316371805853,4.217826369439319
235k,0.5,34,10,True,20.863674886112452,4.220974063351456
235k,0.5,34,11,False,20.852725265549747,4.217546871915882
235k,0.5,34,11,True,20.862866405346683,4.22073539210894
235k,0.5,34,12,False,20.852810200710856,4.217422102428166
235k,0.5,34,12,True,20.86253323959447,4.22062100505293
235k,0.5,34,13,False,20.851028648976076,4.2169180806039135
235k,0.5,34,13,True,20.861837396352477,4.220406452573743
235k,0.5,34,14,False,20.84963187017834,4.21650643149442
235k,0.5,34,14,True,20.859344196655325,4.2196059457435515
235k,0.5,34,15,False,20.847786431132505,4.216010944450348
235k,0.5,34,15,True,20.85681869088713,4.218800593569318
235k,0.5,35,1,False,21.110243814778055,4.293627929367913
235k,0.5,35,1,True,21.110243814778055,4.293627929367913
235k,0.5,35,2,False,21.09798633821101,4.290573398887283
235k,0.5,35,2,True,21.10404723869309,4.2920812055053865
235k,0.5,35,3,False,21.09808367911409,4.289994199134135
235k,0.5,35,3,True,21.106361353780365,4.292649455865452
235k,0.5,35,4,False,21.089551332888167,4.287730992542756
235k,0.5,35,4,True,21.099761812007824,4.290704395660527
235k,0.5,35,5,False,21.084437007545862,4.286185102395137
235k,0.5,35,5,True,21.09321826011928,4.288772847751753
235k,0.5,35,6,False,21.0771019187116,4.284229419862125
235k,0.5,35,6,True,21.091293313795468,4.288215779410675
235k,0.5,35,7,False,21.07486469524709,4.283319859886733
235k,0.5,35,7,True,21.089412366019804,4.28767060899447
235k,0.5,35,8,False,21.069561949993428,4.281827204751586
235k,0.5,35,8,True,21.0869990778028,4.286955037523854
235k,0.5,35,9,False,21.063193009067216,4.280149490813389
235k,0.5,35,9,True,21.08408975763308,4.2861024915177355
235k,0.5,35,10,False,21.064225248273942,4.2799823181838486
235k,0.5,35,10,True,21.081767220087244,4.285469447774389
235k,0.5,35,11,False,21.0569912717612,4.278173567197624
235k,0.5,35,11,True,21.079461169716847,4.284841348520418
235k,0.5,35,12,False,21.055071849522804,4.277461113558799
235k,0.5,35,12,True,21.076495829477288,4.2839108280335125
235k,0.5,35,13,False,21.048994543695,4.275936837424593
235k,0.5,35,13,True,21.0735484922858,4.282984964665159
235k,0.5,35,14,False,21.045104441004913,4.274872927286554
235k,0.5,35,14,True,21.07121000738098,4.282319120996512
235k,0.5,35,15,False,21.044592879408185,4.274501076463474
235k,0.5,35,15,True,21.069539901783173,4.281836566623921
235k,0.5,36,1,False,20.942800670740596,4.2448694518647025
235k,0.5,36,1,True,20.942800670740596,4.2448694518647025
235k,0.5,36,2,False,20.941214773806763,4.2439291121593214
235k,0.5,36,2,True,20.941950013237392,4.244382727042265
235k,0.5,36,3,False,20.92675760535407,4.240382870541025
235k,0.5,36,3,True,20.933808808127516,4.2420568572059745
235k,0.5,36,4,False,20.929954800617438,4.24053991676715
235k,0.5,36,4,True,20.936813621467692,4.242872355370664
235k,0.5,36,5,False,20.920102539606045,4.238047270730977
235k,0.5,36,5,True,20.932652669798077,4.241753854991559
235k,0.5,36,6,False,20.919398532018697,4.237495778589151
235k,0.5,36,6,True,20.929927382139198,4.24085384562742
235k,0.5,36,7,False,20.92166763237226,4.237623331161345
235k,0.5,36,7,True,20.927599526544,4.24001140930017
235k,0.5,36,8,False,20.905514138838505,4.233924703837759
235k,0.5,36,8,True,20.92423251729428,4.239107668746577
235k,0.5,36,9,False,20.90769902613114,4.2340606965827625
235k,0.5,36,9,True,20.9241550324534,4.2390697789734375
235k,0.5,36,10,False,20.903766790717203,4.232975489624496
235k,0.5,36,10,True,20.91983544682723,4.237757945945915
235k,0.5,36,11,False,20.900784232256115,4.2321133904855905
235k,0.5,36,11,True,20.91553738733421,4.236452062934853
235k,0.5,36,12,False,20.903045306032393,4.232365448471206
235k,0.5,36,12,True,20.91508264804858,4.2362786502802265
235k,0.5,36,13,False,20.89662716056315,4.230826783246685
235k,0.5,36,13,True,20.912676868345837,4.235573334437585
235k,0.5,36,14,False,20.89709046883303,4.230743101507385
235k,0.5,36,14,True,20.91109526956637,4.235106330205939
235k,0.5,36,15,False,20.892260555418435,4.229578673292468
235k,0.5,36,15,True,20.907589839908713,4.234114608478094
235k,0.5,37,1,False,13.24305264423982,2.6793709656935394
235k,0.5,37,1,True,13.24305264423982,2.6793709656935394
235k,0.5,37,2,False,13.232234483750874,2.699809074172636
235k,0.5,37,2,True,13.207402274673658,2.683595414371433
235k,0.5,37,3,False,13.175103308755231,2.684981709987875
235k,0.5,37,3,True,13.172046681942499,2.678910723389506
235k,0.5,37,4,False,13.070796024169884,2.6545164196083286
235k,0.5,37,4,True,13.1302007981606,2.671255983190596
235k,0.5,37,5,False,13.222031806842024,2.7037602489777246
235k,0.5,37,5,True,13.13900796861976,2.677471788242242
235k,0.5,37,6,False,13.228110712209315,2.6801923722576415
235k,0.5,37,6,True,13.135147194423283,2.6730141665088327
235k,0.5,37,7,False,13.288111216807268,2.683572304443193
235k,0.5,37,7,True,13.146587873627695,2.674612533013921
235k,0.5,37,8,False,13.19342697887106,2.683152581260009
235k,0.5,37,8,True,13.149403944916687,2.6744838697232938
235k,0.5,37,9,False,13.145236167156023,2.677509853987332
235k,0.5,37,9,True,13.144675711628244,2.6740587720113975
235k,0.5,37,10,False,13.235469834487885,2.713694820922413
235k,0.5,37,10,True,13.141454275003571,2.6760432746910534
235k,0.5,37,11,False,13.122138280551976,2.6543506271867314
235k,0.5,37,11,True,13.138200211516446,2.673516745188111
235k,0.5,37,12,False,13.194647445732075,2.687092658087129
235k,0.5,37,12,True,13.139505207651862,2.6744709034013625
235k,0.5,37,13,False,13.219407851145203,2.703346954476548
235k,0.5,37,13,True,13.141665210218129,2.675550687230108
235k,0.5,37,14,False,13.167976638984825,2.6890651674308876
235k,0.5,37,14,True,13.142836389787606,2.6773109797197283
235k,0.5,37,15,False,13.302693388530647,2.7047041998923693
235k,0.5,37,15,True,13.149971800811207,2.6795459181466543
235k,0.5,38,1,False,20.84482586533118,4.215195430726038
235k,0.5,38,1,True,20.84482586533118,4.215195430726038
235k,0.5,38,2,False,20.841903074479642,4.214369830153506
235k,0.5,38,2,True,20.84336203771968,4.2147818974486935
235k,0.5,38,3,False,20.837992169104336,4.213350614793222
235k,0.5,38,3,True,20.841903074479642,4.214369830153506
235k,0.5,38,4,False,20.84455404887926,4.214548274749347
235k,0.5,38,4,True,20.842580010771897,4.214524459629724
235k,0.5,38,5,False,20.838064544547326,4.212990937444887
235k,0.5,38,5,True,20.842690042840363,4.2145239770547205
235k,0.5,38,6,False,20.8378832641091,4.212786028032339
235k,0.5,38,6,True,20.840655471471454,4.213833471743008
235k,0.5,38,7,False,20.83988925669304,4.213061842461175
235k,0.5,38,7,True,20.838635387685347,4.213147250469419
235k,0.5,38,8,False,20.83505271832462,4.211884694222296
235k,0.5,38,8,True,20.838419644267148,4.21303702421821
235k,0.5,38,9,False,20.831073395529817,4.21090906781491
235k,0.5,38,9,True,20.837699005665353,4.2128385254473395
235k,0.5,38,10,False,20.83054864255899,4.21067055941899
235k,0.5,38,10,True,20.836944587523316,4.21260533409985
235k,0.5,38,11,False,20.830296488852294,4.21049926107263
235k,0.5,38,11,True,20.83618007402222,4.212368485211295
235k,0.5,38,12,False,20.82962598067183,4.210249545963705
235k,0.5,38,12,True,20.834646565525357,4.211888047078766
235k,0.5,38,13,False,20.829998958740326,4.210229337073069
235k,0.5,38,13,True,20.83415266346768,4.2116925119014
235k,0.5,38,14,False,20.827772531588884,4.209666084654709
235k,0.5,38,14,True,20.833413527526105,4.211474960097169
235k,0.5,38,15,False,20.828471998714985,4.209729508649839
235k,0.5,38,15,True,20.83371236365286,4.211541858963297
235k,0.5,39,1,False,13.362762358439433,2.7501597825694115
235k,0.5,39,1,True,13.362762358439433,2.7501597825694115
235k,0.5,39,2,False,13.207227000091782,2.6901172149378714
235k,0.5,39,2,True,13.253167536020438,2.713064553800801
235k,0.5,39,3,False,13.217479130262737,2.704219252860432
235k,0.5,39,3,True,13.227031744322659,2.703847105244303
235k,0.5,39,4,False,13.330915548031486,2.7365002928357978
235k,0.5,39,4,True,13.246520492985113,2.712383875895037
235k,0.5,39,5,False,13.192821181431185,2.690353853166584
235k,0.5,39,5,True,13.218009526752903,2.701975861201282
235k,0.5,39,6,False,13.234099884418969,2.6844407911907666
235k,0.5,39,6,True,13.198601820020489,2.6950442181922014
235k,0.5,39,7,False,13.252327643056178,2.71899931779452
235k,0.5,39,7,True,13.206097846842441,2.6992302140188658
235k,0.5,39,8,False,13.269068866658145,2.708962579815727
235k,0.5,39,8,True,13.20468315147029,2.6979219808726786
235k,0.5,39,9,False,13.233236026848074,2.70857512092631
235k,0.5,39,9,True,13.20576074262304,2.6990736557403388
235k,0.5,39,10,False,13.334451268473686,2.742873952388165
235k,0.5,39,10,True,13.21847711427335,2.7047776435175592
235k,0.5,39,11,False,13.166131400345634,2.6889400805504913
235k,0.5,39,11,True,13.21119622872036,2.7027794096604265
235k,0.5,39,12,False,13.258416665673666,2.7138782723859167
235k,0.5,39,12,True,13.21467267866985,2.7041301623469853
235k,0.5,39,13,False,13.19306728165608,2.7002817891277395
235k,0.5,39,13,True,13.209083480462697,2.70306389934301
235k,0.5,39,14,False,13.232332269616876,2.703998102194384
235k,0.5,39,14,True,13.208542669861334,2.7030334460993926
235k,0.5,39,15,False,13.176211550039826,2.6984443273821985
235k,0.5,39,15,True,13.204753678595607,2.702605078167104
235k,0.5,40,1,False,21.43354816930792,4.386521382109539
235k,0.5,40,1,True,21.43354816930792,4.386521382109539
235k,0.5,40,2,False,21.406095990783232,4.379052045289667
235k,0.5,40,2,True,21.41974179485843,4.38276464927729
235k,0.5,40,3,False,21.384093405800126,4.372818497994505
235k,0.5,40,3,True,21.407123779942687,4.379330834079507
235k,0.5,40,4,False,21.36346241280672,4.3670517264634885
235k,0.5,40,4,True,21.395548593718914,4.376058976386064
235k,0.5,40,5,False,21.34718533875719,4.362279204052953
235k,0.5,40,5,True,21.384093405800126,4.372818497994505
235k,0.5,40,6,False,21.329680807613062,4.357441029338968
235k,0.5,40,6,True,21.37372056679381,4.369920415739655
235k,0.5,40,7,False,21.31655391638136,4.353581040010204
235k,0.5,40,7,True,21.36346241280672,4.3670517264634885
235k,0.5,40,8,False,21.308748572818693,4.350893037375687
235k,0.5,40,8,True,21.35526310793087,4.3646502322865945
235k,0.5,40,9,False,21.29045840638291,4.346265566924194
235k,0.5,40,9,True,21.34718533875719,4.362279204052953
235k,0.5,40,10,False,21.28431818402812,4.344101566435364
235k,0.5,40,10,True,21.33838717047777,4.359848087997663
235k,0.5,40,11,False,21.27504708184362,4.341423907336653
235k,0.5,40,11,True,21.329680807613062,4.357441029338968
235k,0.5,40,12,False,21.266086991638762,4.338888823022104
235k,0.5,40,12,True,21.323793621136193,4.355684666123618
235k,0.5,40,13,False,21.258005313224565,4.336597822414563
235k,0.5,40,13,True,21.31798234364117,4.35394692084091
235k,0.5,40,14,False,21.25288011869862,4.334957582891974
235k,0.5,40,14,True,21.309560984451267,4.351492911078843
235k,0.5,40,15,False,21.2432417434552,4.332483664816652
235k,0.5,40,15,True,21.301202475794817,4.34905278178357
235k,0.5,41,1,False,20.960693714661204,4.2498131744916
235k,0.5,41,1,True,20.960693714661204,4.2498131744916
235k,0.5,41,2,False,20.95775634487503,4.249010553731029
235k,0.5,41,2,True,20.959223103329787,4.249411369525126
235k,0.5,41,3,False,20.958259480036055,4.248901014990315
235k,0.5,41,3,True,20.959190900574516,4.249365245744893
235k,0.5,41,4,False,20.957038667084163,4.248456224136556
235k,0.5,41,4,True,20.958656413370242,4.249117727408133
235k,0.5,41,5,False,20.953842543237972,4.247620955140731
235k,0.5,41,5,True,20.957901767797058,4.248809799375169
235k,0.5,41,6,False,20.95287639858045,4.247242493578512
235k,0.5,41,6,True,20.95662308189558,4.24842379371195
235k,0.5,41,7,False,20.951322252496823,4.24675417696853
235k,0.5,41,7,True,20.95534674625989,4.248038343582072
235k,0.5,41,8,False,20.947595625567914,4.245838371875196
235k,0.5,41,8,True,20.95448628779046,4.247794529471455
235k,0.5,41,9,False,20.946312268366288,4.245419782329935
235k,0.5,41,9,True,20.95368237092101,4.247566062782938
235k,0.5,41,10,False,20.945992670900846,4.245202225798733
235k,0.5,41,10,True,20.952790912056756,4.247280008928587
235k,0.5,41,11,False,20.94349553283521,4.244555401632305
235k,0.5,41,11,True,20.951753561407347,4.246953693139929
235k,0.5,41,12,False,20.942617992211296,4.244240186498432
235k,0.5,41,12,True,20.950923919999745,4.246696562473177
235k,0.5,41,13,False,20.94201981909023,4.243989296124744
235k,0.5,41,13,True,20.950096240599013,4.246440078298234
235k,0.5,41,14,False,20.94103305491221,4.243666691003852
235k,0.5,41,14,True,20.94970241180187,4.246360121174013
235k,0.5,41,15,False,20.94029828108723,4.243401923082181
235k,0.5,41,15,True,20.94931385634361,4.246281704469593
235k,0.5,42,1,False,13.43243930324116,2.730688555096943
235k,0.5,42,1,True,13.43243930324116,2.730688555096943
235k,0.5,42,2,False,13.59359902647424,2.8062501178790016
235k,0.5,42,2,True,13.441087056476336,2.749966362058328
235k,0.5,42,3,False,13.360565094442208,2.724487629194776
235k,0.5,42,3,True,13.393606941503624,2.7328944641781474
235k,0.5,42,4,False,13.435746635260706,2.7312206795418437
235k,0.5,42,4,True,13.373998127466042,2.7275219880792614
235k,0.5,42,5,False,13.445208552356586,2.7268714403107293
235k,0.5,42,5,True,13.367710689426751,2.7237424382092326
235k,0.5,42,6,False,13.442745748731555,2.7506809797136507
235k,0.5,42,6,True,13.36711370893824,2.724285438148903
235k,0.5,42,7,False,13.431049815434491,2.7556089854123953
235k,0.5,42,7,True,13.371167161598438,2.7262775215685693
235k,0.5,42,8,False,13.444537913993758,2.7552729402155216
235k,0.5,42,8,True,13.38135582603578,2.7316305016697644
235k,0.5,42,9,False,13.372152750317357,2.7160341027398376
235k,0.5,42,9,True,13.37233032356157,2.7263933784560934
235k,0.5,42,10,False,13.323589664373724,2.7108816956515236
235k,0.5,42,10,True,13.36394455158953,2.723444030701982
235k,0.5,42,11,False,13.37502203826593,2.730519302570604
235k,0.5,42,11,True,13.364286410358122,2.724187819086904
235k,0.5,42,12,False,13.294943266430776,2.7102041626926785
235k,0.5,42,12,True,13.355218991015102,2.722862113267706
235k,0.5,42,13,False,13.356690435336553,2.73061127552345
235k,0.5,42,13,True,13.35395397332907,2.7240665686400605
235k,0.5,42,14,False,13.350235775878843,2.7218147179578827
235k,0.5,42,14,True,13.352076058078598,2.7240873744422887
235k,0.5,42,15,False,13.311845972148515,2.7204490438047504
235k,0.5,42,15,True,13.349419506759387,2.724277113449456
235k,0.5,43,1,False,13.340872266963949,2.720036693460117
235k,0.5,43,1,True,13.340872266963949,2.720036693460117
235k,0.5,43,2,False,13.295747364578157,2.7149737539426715
235k,0.5,43,2,True,13.305802528978758,2.715054823530213
235k,0.5,43,3,False,13.23840584491609,2.6999703665191594
235k,0.5,43,3,True,13.272443608576234,2.70936379741189
235k,0.5,43,4,False,13.261121509319812,2.707646524204174
235k,0.5,43,4,True,13.265058488849142,2.707914877162532
235k,0.5,43,5,False,13.337575502671623,2.7363928150305306
235k,0.5,43,5,True,13.270606169586353,2.710974392415263
235k,0.5,43,6,False,13.215833573626085,2.6925531432812053
235k,0.5,43,6,True,13.25565681424153,2.7070942314927877
235k,0.5,43,7,False,13.356543207783039,2.733912462847099
235k,0.5,43,7,True,13.26155766850507,2.709868560318162
235k,0.5,43,8,False,13.269662282640919,2.7203109063525863
235k,0.5,43,8,True,13.259747753620069,2.710414058706583
235k,0.5,43,9,False,13.238068027726127,2.696712860830468
235k,0.5,43,9,True,13.255431926714925,2.708752452247492
235k,0.5,43,10,False,13.24636357697436,2.6985509114965676
235k,0.5,43,10,True,13.250265060273541,2.706919665458044
235k,0.5,43,11,False,13.254574165738806,2.7075060675954763
235k,0.5,43,11,True,13.249193028168557,2.7065972114239507
235k,0.5,43,12,False,13.284182096419249,2.731276718747989
235k,0.5,43,12,True,13.249998817511571,2.7079187417789576
235k,0.5,43,13,False,13.175874721007842,2.6845089643862003
235k,0.5,43,13,True,13.241594806273529,2.7055777948417807
235k,0.5,43,14,False,13.221602711453968,2.698457813125167
235k,0.5,43,14,True,13.237653056308545,2.7044551936227887
235k,0.5,43,15,False,13.210159553098027,2.6973590915732713
235k,0.5,43,15,True,13.234136909412285,2.703424871486767
235k,0.5,44,1,False,20.845868495497374,4.215002763938432
235k,0.5,44,1,True,20.845868495497374,4.215002763938432
235k,0.5,44,2,False,20.8408746992295,4.21384026176655
235k,0.5,44,2,True,20.843349446611892,4.214414761608562
235k,0.5,44,3,False,20.839721400982675,4.213492922115781
235k,0.5,44,3,True,20.840140412305406,4.21359941828746
235k,0.5,44,4,False,20.840823602876156,4.213623275360296
235k,0.5,44,4,True,20.841215060501753,4.2138519915591495
235k,0.5,44,5,False,20.83810327073344,4.212953540610514
235k,0.5,44,5,True,20.839789273285103,4.213480298657237
235k,0.5,44,6,False,20.83599213635564,4.212417795194977
235k,0.5,44,6,True,20.838978769137025,4.213228539053692
235k,0.5,44,7,False,20.834452533512376,4.212006317217095
235k,0.5,44,7,True,20.838170445568895,4.212977477328374
235k,0.5,44,8,False,20.83513093622323,4.212060654304835
235k,0.5,44,8,True,20.83804332696507,4.212938350964131
235k,0.5,44,9,False,20.834975556076124,4.211945892933184
235k,0.5,44,9,True,20.83792741612979,4.2129015609834815
235k,0.5,44,10,False,20.83291700831981,4.211436962506233
235k,0.5,44,10,True,20.83785004313584,4.212887899196798
235k,0.5,44,11,False,20.83319957313224,4.211421017465319
235k,0.5,44,11,True,20.83769851903939,4.212846360699584
235k,0.5,44,12,False,20.831674191777594,4.2110308860425185
235k,0.5,44,12,True,20.837126220125146,4.212686245274771
235k,0.5,44,13,False,20.832276063075174,4.211089364125768
235k,0.5,44,13,True,20.83690707543451,4.2126189897006565
235k,0.5,44,14,False,20.828976722982386,4.2103371551048925
235k,0.5,44,14,True,20.836052380154523,4.212350340151236
235k,0.5,44,15,False,20.82924579331378,4.210331333187639
235k,0.5,44,15,True,20.83520008765162,4.212082465517404
235k,0.5,45,1,False,20.871090993568856,4.222508438889389
235k,0.5,45,1,True,20.871090993568856,4.222508438889389
235k,0.5,45,2,False,20.864703126757906,4.22080713817245
235k,0.5,45,2,True,20.867879635071755,4.221652794482493
235k,0.5,45,3,False,20.86131297289043,4.219779776888953
235k,0.5,45,3,True,20.864676049624084,4.220796830107254
235k,0.5,45,4,False,20.844104543606964,4.215925170902407
235k,0.5,45,4,True,20.86489999781153,4.220911547140895
235k,0.5,45,5,False,20.84845194785218,4.216524517682911
235k,0.5,45,5,True,20.863739907747412,4.220574034039698
235k,0.5,45,6,False,20.846084784341663,4.2157899697722945
235k,0.5,45,6,True,20.85630412562054,4.218619236886721
235k,0.5,45,7,False,20.83930476614144,4.214178918098779
235k,0.5,45,7,True,20.849064236849042,4.216722781417389
235k,0.5,45,8,False,20.842454550817386,4.214611481128596
235k,0.5,45,8,True,20.848428057813845,4.216531599647443
235k,0.5,45,9,False,20.842021809305912,4.214337871620262
235k,0.5,45,9,True,20.848380871534772,4.2164996382790845
235k,0.5,45,10,False,20.840919847747443,4.213942060084403
235k,0.5,45,10,True,20.84828995689598,4.216430226994161
235k,0.5,45,11,False,20.842198697071435,4.214063037787529
235k,0.5,45,11,True,20.848201762753664,4.216361716073668
235k,0.5,45,12,False,20.839390498900922,4.213333521898853
235k,0.5,45,12,True,20.84796983291693,4.2162665419428835
235k,0.5,45,13,False,20.83827127132055,4.212973265306879
235k,0.5,45,13,True,20.84774698183514,4.216174838173917
235k,0.5,45,14,False,20.837178733591745,4.212629068621322
235k,0.5,45,14,True,20.84650124806761,4.2157299638550345
235k,0.5,45,15,False,20.837039306636033,4.212496173277779
235k,0.5,45,15,True,20.845240335777884,4.215277572750334
235k,0.5,46,1,False,21.203175275277317,4.320632982393496
235k,0.5,46,1,True,21.203175275277317,4.320632982393496
235k,0.5,46,2,False,21.194477262706076,4.318161769556755
235k,0.5,46,2,True,21.19881324648252,4.319394124703788
235k,0.5,46,3,False,21.182792445351293,4.315155188593654
235k,0.5,46,3,True,21.194504849386618,4.318224191490442
235k,0.5,46,4,False,21.17850304194065,4.313620989783741
235k,0.5,46,4,True,21.190625174966133,4.317178945932486
235k,0.5,46,5,False,21.173300166276263,4.31195872203499
235k,0.5,46,5,True,21.186802612598534,4.316150605113681
235k,0.5,46,6,False,21.162133149597484,4.309160291278455
235k,0.5,46,6,True,21.181912575383205,4.314692713572662
235k,0.5,46,7,False,21.16016418709878,4.308198497812304
235k,0.5,46,7,True,21.17733954031074,4.313320864452513
235k,0.5,46,8,False,21.153109158301593,4.306275032265972
235k,0.5,46,8,True,21.174120418808123,4.3123707738181
235k,0.5,46,9,False,21.147672893474358,4.304703368506242
235k,0.5,46,9,True,21.17091057900035,4.311422644837086
235k,0.5,46,10,False,21.142985238502707,4.303309830951193
235k,0.5,46,10,True,21.16942746029192,4.311004226332609
235k,0.5,46,11,False,21.13772737240691,4.30183514502457
235k,0.5,46,11,True,21.16799293395773,4.310599353077962
235k,0.5,46,12,False,21.131605230348892,4.300223687362863
235k,0.5,46,12,True,21.16258472127836,4.3090104935691835
235k,0.5,46,13,False,21.13013754476126,4.299548172029904
235k,0.5,46,13,True,21.15765930558755,4.3075530770715975
235k,0.5,46,14,False,21.12837945031102,4.298848408285278
235k,0.5,46,14,True,21.1555952635131,4.3069690527307545
235k,0.5,46,15,False,21.12371833064729,4.297596205338545
235k,0.5,46,15,True,21.153538925504357,4.306386863750401
235k,0.5,47,1,False,13.248714038141737,2.7182062713741204
235k,0.5,47,1,True,13.248714038141737,2.7182062713741204
235k,0.5,47,2,False,13.262643825139135,2.693863463975339
235k,0.5,47,2,True,13.219291058688409,2.70140127847174
235k,0.5,47,3,False,13.359815537214537,2.727744064966038
235k,0.5,47,3,True,13.279743769162922,2.7096474409529354
235k,0.5,47,4,False,13.334861909178217,2.7310573668335962
235k,0.5,47,4,True,13.272267980536835,2.7104045943039576
235k,0.5,47,5,False,13.096448912581817,2.6680781722233995
235k,0.5,47,5,True,13.241274044188799,2.7042460461243136
235k,0.5,47,6,False,13.365528661590293,2.7623193804741906
235k,0.5,47,6,True,13.229181880347642,2.7100455398297547
235k,0.5,47,7,False,13.22805474066461,2.7083276224592816
235k,0.5,47,7,True,13.223673600384783,2.709538051186361
235k,0.5,47,8,False,13.124576700217146,2.673265491281803
235k,0.5,47,8,True,13.209486889340287,2.7052496960175367
235k,0.5,47,9,False,13.131780687505882,2.682999008900892
