input_len,n_samples,combinations,num,epoch,ensemble,smape,mase*
18,140000,2,7.0,4.0,0.0,13.382497788269903,2.6923103873071805
18,140000,2,7.0,4.0,1.0,13.43512740946551,2.7102382635668847
18,140000,2,7.0,5.0,0.0,14.945819078723526,2.9954168360489573
18,140000,2,7.0,5.0,1.0,13.461533273416874,2.719908179232599
18,140000,2,7.0,6.0,0.0,13.334544557019838,2.7009013645605497
18,140000,2,7.0,6.0,1.0,13.397648670180367,2.707981723247596
18,140000,2,7.0,7.0,0.0,13.503349544669812,2.730280453923836
18,140000,2,7.0,7.0,1.0,13.424893386682374,2.713437626458438
18,140000,2,7.0,8.0,0.0,13.708261974712752,2.803274132756134
18,140000,2,7.0,8.0,1.0,13.438494755363116,2.720158045082919
18,140000,2,7.0,9.0,0.0,13.318637012031658,2.6857860318622326
18,140000,2,7.0,9.0,1.0,13.415429988347766,2.7142475363158893
18,140000,2,7.0,10.0,0.0,14.05778729493972,2.826179700311884
18,140000,2,7.0,10.0,1.0,13.428888607281866,2.7181024032235097
18,140000,2,7.0,11.0,0.0,13.399750129548929,2.6999964995125194
18,140000,2,7.0,11.0,1.0,13.415562875835807,2.7135489699588566
18,140000,2,7.0,12.0,0.0,13.399547010815446,2.6960194630558467
18,140000,2,7.0,12.0,1.0,13.405535927433293,2.7089122745659706
18,140000,2,7.0,13.0,0.0,13.444271607889304,2.7139292297950863
18,140000,2,7.0,13.0,1.0,13.4103682534315,2.710095635145504
18,140000,2,7.0,14.0,0.0,13.35972081206865,2.7055790712310177
18,140000,2,7.0,14.0,1.0,13.397191831293693,2.707956387827763
18,140000,2,7.0,15.0,0.0,13.443077229132712,2.7300348756993507
18,140000,2,7.0,15.0,1.0,13.391879509652036,2.7075474527657826
18,140000,2,1.0,1.0,0.0,13.687176885275125,2.768203381414461
18,140000,2,1.0,1.0,1.0,13.687176885275125,2.768203381414461
18,140000,2,1.0,2.0,0.0,13.522176398566089,2.7095142440298035
18,140000,2,1.0,2.0,1.0,13.572210333794146,2.732381618079752
18,140000,2,1.0,3.0,0.0,13.41420041935167,2.7370169284910078
18,140000,2,1.0,3.0,1.0,13.484344413437347,2.721403194306801
18,140000,2,1.0,4.0,0.0,13.589701791163616,2.7835359689173544
18,140000,2,1.0,4.0,1.0,13.469388443210152,2.734522749706346
18,140000,2,1.0,5.0,0.0,14.932924601690752,2.979217499705172
18,140000,2,1.0,5.0,1.0,13.468292587927266,2.7325035062128773
18,140000,2,1.0,6.0,0.0,13.29073665341492,2.7070389297606163
18,140000,2,1.0,6.0,1.0,13.408095195353837,2.7237976057069155
18,140000,2,1.0,7.0,0.0,13.628637888935895,2.7968448228867726
18,140000,2,1.0,7.0,1.0,13.448042853336904,2.738243003851723
18,140000,2,1.0,8.0,0.0,13.33575264676906,2.7050223125491115
18,140000,2,1.0,8.0,1.0,13.412365027001634,2.7280644190456056
18,140000,2,1.0,9.0,0.0,13.438905255530331,2.7415804566839803
18,140000,2,1.0,9.0,1.0,13.407659148019926,2.7293122437709183
18,140000,2,1.0,10.0,0.0,14.18807438542204,2.866727821011724
18,140000,2,1.0,10.0,1.0,13.421304866459572,2.7326326478154517
18,140000,2,1.0,11.0,0.0,13.501257190999267,2.7733565903243464
18,140000,2,1.0,11.0,1.0,13.424430757401163,2.7370153453525106
18,140000,2,1.0,12.0,0.0,13.33759970619712,2.689757739310872
18,140000,2,1.0,12.0,1.0,13.401790575644505,2.729044593882835
18,140000,2,1.0,13.0,0.0,13.612550392813082,2.774041975943474
18,140000,2,1.0,13.0,1.0,13.426652022510776,2.735756487699723
18,140000,2,1.0,14.0,0.0,13.539208931244463,2.770570259803272
18,140000,2,1.0,14.0,1.0,13.433108145842787,2.739105868048726
18,140000,2,1.0,15.0,0.0,13.357751992266829,2.7209469732168468
18,140000,2,1.0,15.0,1.0,13.417055460790381,2.73567648654172
18,140000,2,5.0,1.0,0.0,13.715763151558185,2.7572093909012985
18,140000,2,5.0,1.0,1.0,13.715763151558185,2.7572093909012985
18,140000,2,5.0,2.0,0.0,13.80064360084262,2.832252604100124
18,140000,2,5.0,2.0,1.0,13.722962463529413,2.786709869568579
18,140000,2,5.0,3.0,0.0,13.343908612244025,2.7192274148904167
18,140000,2,5.0,3.0,1.0,13.610733217612875,2.7647616019617685
18,140000,2,5.0,4.0,0.0,13.406015341009125,2.713439930607473
18,140000,2,5.0,4.0,1.0,13.48321606415861,2.7369421137290595
18,140000,2,5.0,5.0,0.0,14.886811180409381,2.9760319685774648
18,140000,2,5.0,5.0,1.0,13.525173435170345,2.7474590694811987
18,140000,2,5.0,6.0,0.0,13.412087094876233,2.7525072293592445
18,140000,2,5.0,6.0,1.0,13.449383490401775,2.7394119921857896
18,140000,2,5.0,7.0,0.0,13.376764598006954,2.687255260303574
18,140000,2,5.0,7.0,1.0,13.410354379617445,2.723120645948196
18,140000,2,5.0,8.0,0.0,13.329423296565194,2.706815027837289
18,140000,2,5.0,8.0,1.0,13.377612938318634,2.7176286445700906
18,140000,2,5.0,9.0,0.0,13.293371705578465,2.698296666706084
18,140000,2,5.0,9.0,1.0,13.350265735058295,2.7125084134526767
18,140000,2,5.0,10.0,0.0,14.497573289406061,2.9852826139826236
18,140000,2,5.0,10.0,1.0,13.370855971679154,2.718634881730098
18,140000,2,5.0,11.0,0.0,13.413075668124465,2.7407826278044167
18,140000,2,5.0,11.0,1.0,13.375308891520259,2.7225095640274017
18,140000,2,5.0,12.0,0.0,13.620783999126413,2.7947700928231605
18,140000,2,5.0,12.0,1.0,13.396250223725975,2.728879534550284
18,140000,2,5.0,13.0,0.0,13.451881832306535,2.7313493377952383
18,140000,2,5.0,13.0,1.0,13.399628305714064,2.7282981933358443
18,140000,2,5.0,14.0,0.0,13.267081019896017,2.675890717546396
18,140000,2,5.0,14.0,1.0,13.37864395220148,2.7227031367070267
18,140000,2,5.0,15.0,0.0,13.402325780912232,2.740055108656713
18,140000,2,5.0,15.0,1.0,13.375887004705925,2.7241363030989327
18,140000,2,2.0,1.0,0.0,13.941999079530024,2.8236564544284786
18,140000,2,2.0,1.0,1.0,13.941999079530024,2.8236564544284786
18,140000,2,2.0,2.0,0.0,13.861493028871925,2.8509147865176114
18,140000,2,2.0,2.0,1.0,13.857903979907244,2.831838130863332
18,140000,2,2.0,3.0,0.0,13.387482265285193,2.7208527179747652
18,140000,2,2.0,3.0,1.0,13.684103724840979,2.7963421902865964
18,140000,2,2.0,4.0,0.0,13.42906680651402,2.7135586339932174
18,140000,2,2.0,4.0,1.0,13.52873576017417,2.7529720515662204
18,140000,2,2.0,5.0,0.0,15.018058067415962,3.0029934808357264
18,140000,2,2.0,5.0,1.0,13.59521196944334,2.7673067292409144
18,140000,2,2.0,6.0,0.0,13.271669401576252,2.681431665055268
18,140000,2,2.0,6.0,1.0,13.45952124568368,2.734783246631937
18,140000,2,2.0,7.0,0.0,13.488228166553373,2.728441122041583
18,140000,2,2.0,7.0,1.0,13.439816147661796,2.726465549023471
18,140000,2,2.0,8.0,0.0,13.358475254185395,2.675372920274405
18,140000,2,2.0,8.0,1.0,13.405286801429927,2.715420318908678
18,140000,2,2.0,9.0,0.0,13.552342846251225,2.7629911406464545
18,140000,2,2.0,9.0,1.0,13.415944804850016,2.7203188635859044
18,140000,2,2.0,10.0,0.0,14.129810772718985,2.8519236327267654
18,140000,2,2.0,10.0,1.0,13.433769139215613,2.7255353335951042
18,140000,2,2.0,11.0,0.0,13.290995057165375,2.6744504901362847
18,140000,2,2.0,11.0,1.0,13.401559765690838,2.716984529619226
18,140000,2,2.0,12.0,0.0,13.791625638387876,2.8400188404188547
18,140000,2,2.0,12.0,1.0,13.42677958085974,2.7254067121830947
18,140000,2,2.0,13.0,0.0,13.701758433092193,2.789066589044282
18,140000,2,2.0,13.0,1.0,13.447677145664654,2.730074860185089
18,140000,2,2.0,14.0,0.0,13.365869463074766,2.685925222966401
18,140000,2,2.0,14.0,1.0,13.42857440544765,2.7232529630508777
18,140000,2,2.0,15.0,0.0,13.342732517839115,2.7071289135414207
18,140000,2,2.0,15.0,1.0,13.412264328445106,2.7196054268578296
18,140000,2,6.0,1.0,0.0,13.567821508505672,2.717978691211503
18,140000,2,6.0,1.0,1.0,13.567821508505672,2.717978691211503
18,140000,2,6.0,2.0,0.0,13.554890856268713,2.7281473780487144
18,140000,2,6.0,2.0,1.0,13.542432364914275,2.7191974509321515
18,140000,2,6.0,3.0,0.0,13.514920456262898,2.7513676610774582
18,140000,2,6.0,3.0,1.0,13.527814929110878,2.726216809056869
18,140000,2,6.0,4.0,0.0,13.542000844072234,2.7488618876527
18,140000,2,6.0,4.0,1.0,13.504073282903445,2.7311203089095835
18,140000,2,6.0,5.0,0.0,15.157817230928158,3.05728736742398
18,140000,2,6.0,5.0,1.0,13.51471787510623,2.7340025059208104
18,140000,2,6.0,6.0,0.0,13.467758396586895,2.7520459186188466
18,140000,2,6.0,6.0,1.0,13.491896456605346,2.7375410681609957
18,140000,2,6.0,7.0,0.0,13.420704719026544,2.70096266229726
18,140000,2,6.0,7.0,1.0,13.47440628899785,2.7299336264891543
18,140000,2,6.0,8.0,0.0,13.312021456552776,2.6932343446224154
18,140000,2,6.0,8.0,1.0,13.434954797826288,2.722464506106924
18,140000,2,6.0,9.0,0.0,13.278144409977285,2.684693082770396
18,140000,2,6.0,9.0,1.0,13.402505433464412,2.7156219451961356
18,140000,2,6.0,10.0,0.0,14.022904275154849,2.829484148038733
18,140000,2,6.0,10.0,1.0,13.411141720596815,2.7174812401722526
18,140000,2,6.0,11.0,0.0,13.484434505276928,2.752816049902069
18,140000,2,6.0,11.0,1.0,13.415121950330462,2.7208666576687257
18,140000,2,6.0,12.0,0.0,13.335270907075547,2.6879172789689383
18,140000,2,6.0,12.0,1.0,13.397013324240492,2.7153040454916644
18,140000,2,6.0,13.0,0.0,13.414945900035956,2.703801119261984
18,140000,2,6.0,13.0,1.0,13.3939302382604,2.7130077162638666
18,140000,2,6.0,14.0,0.0,13.281482494091465,2.6860158875267546
18,140000,2,6.0,14.0,1.0,13.373907180628395,2.7090370628845717
18,140000,2,6.0,15.0,0.0,13.47006712410358,2.76240017000696
18,140000,2,6.0,15.0,1.0,13.374102950720616,2.712001514615665
18,140000,2,8.0,1.0,0.0,13.83592194297149,2.808222690527764
18,140000,2,8.0,1.0,1.0,13.83592194297149,2.808222690527764
18,140000,2,8.0,2.0,0.0,13.52061148285506,2.73229594802674
18,140000,2,8.0,2.0,1.0,13.64776534783208,2.7654200068370267
18,140000,2,8.0,3.0,0.0,13.421490359684315,2.720115714962573
18,140000,2,8.0,3.0,1.0,13.533120250251601,2.7412894870576108
18,140000,2,8.0,4.0,0.0,13.540960769838714,2.7475388204412012
18,140000,2,8.0,4.0,1.0,13.504447763044093,2.7382157487795524
18,140000,2,8.0,5.0,0.0,15.448290912608185,3.134839238326274
18,140000,2,8.0,5.0,1.0,13.530443213138163,2.745757976119416
18,140000,2,8.0,6.0,0.0,13.571116862317504,2.7716658404637413
18,140000,2,8.0,6.0,1.0,13.514688500002688,2.746347696101694
18,140000,2,8.0,7.0,0.0,13.462154225668876,2.715683099055239
18,140000,2,8.0,7.0,1.0,13.495779162876527,2.7388168498474665
18,140000,2,8.0,8.0,0.0,13.84256992067876,2.8492125343134957
18,140000,2,8.0,8.0,1.0,13.520278830387989,2.7480457892897063
18,140000,2,8.0,9.0,0.0,13.351290172226177,2.690781107633591
18,140000,2,8.0,9.0,1.0,13.493102389415032,2.7399749671409355
18,140000,2,8.0,10.0,0.0,14.255098753370593,2.8838871347488064
18,140000,2,8.0,10.0,1.0,13.505303275158086,2.744098467250058
18,140000,2,8.0,11.0,0.0,13.372665137863883,2.7072825893690218
18,140000,2,8.0,11.0,1.0,13.486211220073788,2.7386076980635203
18,140000,2,8.0,12.0,0.0,13.579159519925213,2.776433718343907
18,140000,2,8.0,12.0,1.0,13.490887927099076,2.741551004311053
18,140000,2,8.0,13.0,0.0,13.383237715974806,2.6961973241584576
18,140000,2,8.0,13.0,1.0,13.474158180808168,2.736037176747509
18,140000,2,8.0,14.0,0.0,13.395052175274484,2.6945463550628186
18,140000,2,8.0,14.0,1.0,13.460623886098125,2.73131087928763
18,140000,2,8.0,15.0,0.0,13.378815981612403,2.716297458058244
18,140000,2,8.0,15.0,1.0,13.449621073708393,2.7291122541678483
18,140000,2,9.0,1.0,0.0,13.794730155153687,2.801722035286007
18,140000,2,9.0,1.0,1.0,13.794730155153687,2.801722035286007
18,140000,2,9.0,2.0,0.0,13.462997481684155,2.696742730974976
18,140000,2,9.0,2.0,1.0,13.572999583204524,2.7374840327190286
18,140000,2,9.0,3.0,0.0,13.339760779076235,2.687217859915216
18,140000,2,9.0,3.0,1.0,13.433051662962788,2.7008043288873806
18,140000,2,9.0,4.0,0.0,13.352468732131458,2.675863648475502
18,140000,2,9.0,4.0,1.0,13.374098936107616,2.6887571860981705
18,140000,2,9.0,5.0,0.0,14.933181857772365,2.9849196942679708
18,140000,2,9.0,5.0,1.0,13.391534418396914,2.6939165901420936
18,140000,2,9.0,6.0,0.0,13.346887953260614,2.7035373793758453
18,140000,2,9.0,6.0,1.0,13.350573397558634,2.6912664915184092
18,140000,2,9.0,7.0,0.0,13.337403921010349,2.6849035336205502
18,140000,2,9.0,7.0,1.0,13.343815293934295,2.688772140332738
18,140000,2,9.0,8.0,0.0,13.414945999680901,2.7162030236363117
18,140000,2,9.0,8.0,1.0,13.342856874815915,2.6910215707358023
18,140000,2,9.0,9.0,0.0,13.513891988164476,2.7590701628707284
18,140000,2,9.0,9.0,1.0,13.34926576169464,2.6958045721738197
18,140000,2,9.0,10.0,0.0,14.105723922134494,2.8349078591020778
18,140000,2,9.0,10.0,1.0,13.360020746794527,2.698947615720694
18,140000,2,9.0,11.0,0.0,13.287596231825313,2.684789472341244
18,140000,2,9.0,11.0,1.0,13.341303839260846,2.695463824545308
18,140000,2,9.0,12.0,0.0,13.761496372972688,2.7910391801597942
18,140000,2,9.0,12.0,1.0,13.363489583960895,2.7012574429887986
18,140000,2,9.0,13.0,0.0,13.714231901291669,2.8050943781892106
18,140000,2,9.0,13.0,1.0,13.384615229021456,2.7073085245087487
18,140000,2,9.0,14.0,0.0,13.48495316600259,2.753119477083429
18,140000,2,9.0,14.0,1.0,13.394247386415989,2.7128096792420706
18,140000,2,9.0,15.0,0.0,13.448385391904411,2.727362309016316
18,140000,2,9.0,15.0,1.0,13.400268488390653,2.714542602730125
18,140000,2,3.0,1.0,0.0,13.843245101642227,2.77546901176566
18,140000,2,3.0,1.0,1.0,13.843245101642227,2.77546901176566
18,140000,2,3.0,2.0,0.0,13.567950001570125,2.725678607614352
18,140000,2,3.0,2.0,1.0,13.677944866463989,2.7465624967668463
18,140000,2,3.0,3.0,0.0,13.443424866778653,2.739359171169584
18,140000,2,3.0,3.0,1.0,13.565118369779626,2.7350727360505576
18,140000,2,3.0,4.0,0.0,13.593116217826884,2.7533730284890257
18,140000,2,3.0,4.0,1.0,13.525882666348018,2.7352435709386382
18,140000,2,3.0,5.0,0.0,15.229556304529615,3.0727348684308664
18,140000,2,3.0,5.0,1.0,13.529027552662239,2.738487204074635
18,140000,2,3.0,6.0,0.0,13.321162858346364,2.688267263848389
18,140000,2,3.0,6.0,1.0,13.464274881863847,2.7281095840294305
18,140000,2,3.0,7.0,0.0,13.435123957391474,2.720847978183752
18,140000,2,3.0,7.0,1.0,13.449023916636198,2.7261318398626506
18,140000,2,3.0,8.0,0.0,13.390895076655696,2.7039760762217013
18,140000,2,3.0,8.0,1.0,13.426494827786307,2.719771407012724
18,140000,2,3.0,9.0,0.0,13.357602291192414,2.71620480673296
18,140000,2,3.0,9.0,1.0,13.408100736235225,2.71662774194775
18,140000,2,3.0,10.0,0.0,14.085444958778574,2.8255139387858312
18,140000,2,3.0,10.0,1.0,13.414733956469055,2.7185230368591613
18,140000,2,3.0,11.0,0.0,13.431573649960473,2.7303777400131533
18,140000,2,3.0,11.0,1.0,13.409544382599945,2.7184566570347704
18,140000,2,3.0,12.0,0.0,13.533580300422035,2.7530345585050333
18,140000,2,3.0,12.0,1.0,13.424541034190204,2.722738960498243
18,140000,2,3.0,13.0,0.0,13.37518579311486,2.6953760763908052
18,140000,2,3.0,13.0,1.0,13.414027432243648,2.7183317256253825
18,140000,2,3.0,14.0,0.0,13.347057044206009,2.6985288218868937
18,140000,2,3.0,14.0,1.0,13.399643178701165,2.7148078305439403
18,140000,2,3.0,15.0,0.0,13.231321601883767,2.6855213103241757
18,140000,2,3.0,15.0,1.0,13.382042643795671,2.7110653932223525
18,140000,2,,0.0,1.0,13.711579291115598,2.7664495356612955
18,140000,2,,1.0,1.0,13.540583333731409,2.732877266354836
18,140000,2,,2.0,1.0,13.398025959929225,2.7222149562224494
18,140000,2,,3.0,1.0,13.441542912605893,2.719371235536251
18,140000,2,,4.0,1.0,15.028188901605349,3.0160171646986735
18,140000,2,,5.0,1.0,13.380605831088085,2.7217868743927376
18,140000,2,,6.0,1.0,13.409017924851787,2.710174176866421
18,140000,2,,7.0,1.0,13.416144153607528,2.7231133130414347
18,140000,2,,8.0,1.0,13.358508079756394,2.715064989108726
18,140000,2,,9.0,1.0,14.121159296734481,2.848044268681649
18,140000,2,,10.0,1.0,13.377703740322476,2.7174646547272934
18,140000,2,,11.0,1.0,13.496730470556445,2.743794032954625
18,140000,2,,12.0,1.0,13.419390743424756,2.7104724589811267
18,140000,2,,13.0,1.0,13.315574247105575,2.690090921329192
18,140000,2,,14.0,1.0,13.363344799945743,2.7198145920701315
18,140000,2,,,1.0,13.403300245466127,2.7189639090290845
18,14000000,2,3,1,0.0,13.492897191122433,2.7392220848843203
18,14000000,2,3,1,1.0,13.492897191122433,2.7392220848843203
18,14000000,2,3,2,0.0,13.570914526208,2.7458012697123513
18,14000000,2,3,2,1.0,13.43245645644254,2.727425846597921
18,14000000,2,3,3,0.0,13.73842772543393,2.7516383789130456
18,14000000,2,3,3,1.0,13.382955664604765,2.7123301801357296
18,14000000,2,3,4,0.0,13.719352515832652,2.767042420895671
18,14000000,2,3,4,1.0,13.36008095784336,2.703482777641313
18,14000000,2,3,5,0.0,13.457698284994224,2.731605900699154
18,14000000,2,3,5,1.0,13.320250879141486,2.7008180195647697
18,14000000,2,3,6,0.0,13.860433969537247,2.78137166426461
18,14000000,2,3,6,1.0,13.320299092129941,2.6980324897970873
18,14000000,2,3,7,0.0,13.799231653477952,2.7906686239260745
18,14000000,2,3,7,1.0,13.375523556113327,2.711071606800547
18,14000000,2,3,8,0.0,13.826127047447208,2.78930763066036
18,14000000,2,3,8,1.0,13.400944718885043,2.7134294334671414
18,14000000,2,3,9,0.0,13.995192020993978,2.821342216075635
18,14000000,2,3,9,1.0,13.440256597880682,2.720230291900974
18,14000000,2,3,10,0.0,13.427119428281713,2.7229852116129347
18,14000000,2,3,10,1.0,13.385377985171695,2.7116927927131824
18,14000000,2,3,11,0.0,14.002463974582515,2.8300026655747814
18,14000000,2,3,11,1.0,13.420862569892414,2.71865045443921
18,14000000,2,3,12,0.0,13.820974866571943,2.8184325979047995
18,14000000,2,3,12,1.0,13.437902770623559,2.7241781486060814
18,14000000,2,3,13,0.0,13.816495331741912,2.816591547284724
18,14000000,2,3,13,1.0,13.440739424343544,2.7268754479660426
18,14000000,2,3,14,0.0,13.886319251017714,2.7937434347299304
18,14000000,2,3,14,1.0,13.450153019241439,2.7275986885699064
18,14000000,2,3,15,0.0,13.971106474057416,2.8066853961924374
18,14000000,2,3,15,1.0,13.461084121311726,2.7288567710095903
18,14000000,2,6,1,0.0,13.460484026269775,2.7160506592759583
18,14000000,2,6,1,1.0,13.460484026269775,2.7160506592759583
18,14000000,2,6,2,0.0,13.396301847687317,2.702798482060354
18,14000000,2,6,2,1.0,13.340629025225084,2.696851583662567
18,14000000,2,6,3,0.0,13.786534151952463,2.7780418966714517
18,14000000,2,6,3,1.0,13.316213242769596,2.6920461243399485
18,14000000,2,6,4,0.0,13.712261636739846,2.780484583903648
18,14000000,2,6,4,1.0,13.348459669423452,2.7030017716700017
18,14000000,2,6,5,0.0,13.34741575394666,2.708942063044012
18,14000000,2,6,5,1.0,13.261933251054975,2.6877077001463334
18,14000000,2,6,6,0.0,13.943288578431492,2.8152881142418003
18,14000000,2,6,6,1.0,13.321698331762203,2.69831661267995
18,14000000,2,6,7,0.0,13.496822350127601,2.7268506683045244
18,14000000,2,6,7,1.0,13.330105702368005,2.6983494215883446
18,14000000,2,6,8,0.0,13.68608663471908,2.7587716779531704
18,14000000,2,6,8,1.0,13.356762722597688,2.702730348941333
18,14000000,2,6,9,0.0,13.998047081889565,2.833978086173144
18,14000000,2,6,9,1.0,13.395674548032895,2.7106185178312416
18,14000000,2,6,10,0.0,13.315840774706428,2.6939087444437906
18,14000000,2,6,10,1.0,13.335216356005914,2.699522523088929
18,14000000,2,6,11,0.0,13.87210264936419,2.7955800687524186
18,14000000,2,6,11,1.0,13.373659581673584,2.7065604011863367
18,14000000,2,6,12,0.0,13.7417979105787,2.760680529644045
18,14000000,2,6,12,1.0,13.384046873843616,2.707592704229281
18,14000000,2,6,13,0.0,13.639809339653372,2.763885581274686
18,14000000,2,6,13,1.0,13.37919879514578,2.707670391200566
18,14000000,2,6,14,0.0,13.714023949156811,2.7508597021623036
18,14000000,2,6,14,1.0,13.39072842635991,2.708588134444074
18,14000000,2,6,15,0.0,13.91165616575677,2.8009668734524107
18,14000000,2,6,15,1.0,13.40545408752226,2.711295093940556
18,14000000,2,2,1,0.0,13.542168135001218,2.7433972540503864
18,14000000,2,2,1,1.0,13.542168135001218,2.7433972540503864
18,14000000,2,2,2,0.0,13.478364180068896,2.712288132421506
18,14000000,2,2,2,1.0,13.407894870093669,2.7138751887991766
18,14000000,2,2,3,0.0,13.846461326406237,2.7866124732041104
18,14000000,2,2,3,1.0,13.391673733195129,2.7073430503566085
18,14000000,2,2,4,0.0,13.704660543480298,2.776392511552183
18,14000000,2,2,4,1.0,13.400651523246491,2.7131591505809918
18,14000000,2,2,5,0.0,13.417173700817449,2.7147889967195833
18,14000000,2,2,5,1.0,13.327867984563325,2.699123983889029
18,14000000,2,2,6,0.0,13.776721474676636,2.7541890159098714
18,14000000,2,2,6,1.0,13.337642362044733,2.6972953058386757
18,14000000,2,2,7,0.0,13.678920922955855,2.7836257092734784
18,14000000,2,2,7,1.0,13.367373219413418,2.706746356967111
18,14000000,2,2,8,0.0,13.73130222685419,2.767051615130299
18,14000000,2,2,8,1.0,13.377136145677769,2.708395957934286
18,14000000,2,2,9,0.0,13.827501172250308,2.777914124382858
18,14000000,2,2,9,1.0,13.383985108645852,2.7082963191137472
18,14000000,2,2,10,0.0,13.24224254094503,2.6670748120926837
18,14000000,2,2,10,1.0,13.323769057223249,2.6963417834758436
18,14000000,2,2,11,0.0,13.803879361398321,2.77325192578679
18,14000000,2,2,11,1.0,13.342627996836098,2.6985569930011883
18,14000000,2,2,12,0.0,13.707552896475658,2.7609847316266034
18,14000000,2,2,12,1.0,13.35877174774622,2.7012957569475553
18,14000000,2,2,13,0.0,13.849668666214912,2.8124108200595193
18,14000000,2,2,13,1.0,13.364457427508658,2.703798236052369
18,14000000,2,2,14,0.0,13.886219593471969,2.7961476725137917
18,14000000,2,2,14,1.0,13.387302620681734,2.7075430983833226
18,14000000,2,2,15,0.0,13.838447404693296,2.768488025710979
18,14000000,2,2,15,1.0,13.396175035685458,2.708169714593879
18,14000000,2,1,1,0.0,13.43053330666725,2.703983674974705
18,14000000,2,1,1,1.0,13.43053330666725,2.703983674974705
18,14000000,2,1,2,0.0,13.599595908183597,2.7609492074040003
18,14000000,2,1,2,1.0,13.403997052233052,2.715413604036757
18,14000000,2,1,3,0.0,13.818156138071572,2.7925476450067905
18,14000000,2,1,3,1.0,13.374703419336488,2.715495465926895
18,14000000,2,1,4,0.0,13.71905947733963,2.7801984396827724
18,14000000,2,1,4,1.0,13.39009610906713,2.719948284944169
18,14000000,2,1,5,0.0,13.314175768112538,2.698273885606255
18,14000000,2,1,5,1.0,13.303638108325146,2.7022179468561798
18,14000000,2,1,6,0.0,13.986618074734118,2.8246929194097774
18,14000000,2,1,6,1.0,13.335459213374664,2.7094782857449085
18,14000000,2,1,7,0.0,13.650003425114585,2.76011186284594
18,14000000,2,1,7,1.0,13.36221856372859,2.7135005205351637
18,14000000,2,1,8,0.0,13.771282988372505,2.78446646146611
18,14000000,2,1,8,1.0,13.381221625828672,2.7172232793922415
18,14000000,2,1,9,0.0,14.032865175185533,2.826372792107497
18,14000000,2,1,9,1.0,13.411700362715273,2.722288191046604
18,14000000,2,1,10,0.0,13.317264847322145,2.693188940813005
18,14000000,2,1,10,1.0,13.351579715551352,2.711415592528025
18,14000000,2,1,11,0.0,13.97851152200522,2.832245883486765
18,14000000,2,1,11,1.0,13.387006268578247,2.7178743518866235
18,14000000,2,1,12,0.0,13.767895654907875,2.790587662823566
18,14000000,2,1,12,1.0,13.404383735015834,2.721684377074373
18,14000000,2,1,13,0.0,13.651035972583044,2.7654060399922082
18,14000000,2,1,13,1.0,13.398032181764178,2.7202799228559487
18,14000000,2,1,14,0.0,13.85134506280649,2.7971151059279853
18,14000000,2,1,14,1.0,13.414290333968902,2.7232848821794278
18,14000000,2,1,15,0.0,13.88633699297476,2.7884929479388876
18,14000000,2,1,15,1.0,13.423255180753666,2.724193482173884
18,14000000,2,5,1,0.0,13.400280419530807,2.7036344087560993
18,14000000,2,5,1,1.0,13.400280419530807,2.7036344087560993
18,14000000,2,5,2,0.0,13.54697357816855,2.731946728442008
18,14000000,2,5,2,1.0,13.373854244110632,2.7030331882192433
18,14000000,2,5,3,0.0,13.9326374059447,2.801761720460272
18,14000000,2,5,3,1.0,13.367039738347732,2.7012321844751406
18,14000000,2,5,4,0.0,13.906162805666028,2.7889858013264455
18,14000000,2,5,4,1.0,13.392038323045467,2.707704543609905
18,14000000,2,5,5,0.0,13.269003981074569,2.682754604039428
18,14000000,2,5,5,1.0,13.298284246696277,2.690688204058577
18,14000000,2,5,6,0.0,13.91083767299364,2.7936175652997495
18,14000000,2,5,6,1.0,13.325305610702157,2.696022432989977
18,14000000,2,5,7,0.0,13.678313306170296,2.7619765144913484
18,14000000,2,5,7,1.0,13.354094990007118,2.70106083972427
18,14000000,2,5,8,0.0,13.713393538546034,2.766077784044837
18,14000000,2,5,8,1.0,13.370551378327296,2.704252968677029
18,14000000,2,5,9,0.0,13.967601139476761,2.8037621648540063
18,14000000,2,5,9,1.0,13.407484948148875,2.709458768808438
18,14000000,2,5,10,0.0,13.352757548703732,2.7207688373426118
18,14000000,2,5,10,1.0,13.353230910092588,2.701977227361418
18,14000000,2,5,11,0.0,14.013747010782893,2.843860754047886
18,14000000,2,5,11,1.0,13.38788330739203,2.7092298428909185
18,14000000,2,5,12,0.0,13.793409814322574,2.770652451788525
18,14000000,2,5,12,1.0,13.400237261600207,2.71151076742068
18,14000000,2,5,13,0.0,13.624992434174347,2.7566238603449684
18,14000000,2,5,13,1.0,13.384301079089308,2.7097544559759665
18,14000000,2,5,14,0.0,13.861796231954507,2.7939389415636784
18,14000000,2,5,14,1.0,13.402885305315898,2.7126239227112063
18,14000000,2,5,15,0.0,13.974952874628787,2.8138833732890256
18,14000000,2,5,15,1.0,13.422297574449036,2.7162650423904244
18,14000000,2,8,1,0.0,13.290643647896148,2.680222208728483
18,14000000,2,8,1,1.0,13.290643647896148,2.680222208728483
18,14000000,2,8,2,0.0,13.71700941387864,2.780549265104296
18,14000000,2,8,2,1.0,13.389184035386272,2.709598403030371
18,14000000,2,8,3,0.0,13.9547359354587,2.819732368730772
18,14000000,2,8,3,1.0,13.399368654775198,2.7143579267048947
18,14000000,2,8,4,0.0,13.682830035571449,2.7657774168005007
